mes,baja_L,baja_M,baja_H,media_L,media_M,media_H,alta_L,alta_M,alta_H,EUR_baja_L,EUR_baja_M,EUR_baja_H,EUR_media_L,EUR_media_M,EUR_media_H,EUR_alta_L,EUR_alta_M,EUR_alta_H
56,2.4301625026306583e-05,3.715148082301335e-05,5.267042204585294e-05,0.0005325378210689696,0.0007339539718630702,0.0009920293950411072,0.004126409073485229,0.0046376057072552435,0.005757204387302963,0.001682491192947773,0.002572134135969262,0.003646567714095705,0.009992360666861367,0.0137716656161805,0.01861410610701998,0.046964293226277806,0.05278242423973631,0.06552501950092399
57,2.343017506031752e-05,3.581923836331728e-05,5.078167438182629e-05,0.0005191026964946859,0.0007154374221390018,0.0009670019923357462,0.004027735199862019,0.004526707705791351,0.005619533679426221,0.0016831940981995826,0.002573208713120162,0.0036480911643271604,0.010007933747756206,0.013793128738844668,0.018643116166790055,0.04708512528227367,0.05291822547091005,0.06569360551130679
58,2.26037108897133e-05,3.455576862613416e-05,4.899042722759778e-05,0.000506224582914998,0.0006976885557900489,0.0009430122084776079,0.003932983217073848,0.0044202174552304616,0.005487334830184896,0.0016838722095262736,0.002574245386178946,0.003649560877143988,0.010023120485243658,0.013814059395518368,0.018671406533044384,0.04720311477878588,0.05305083199456696,0.06585822555621233
59,2.1819224046697806e-05,3.335647237032217e-05,4.7290160143963794e-05,0.0004938716426319338,0.0006806634934822807,0.0009200007351302528,0.003841937133088854,0.004317892205553889,0.005360306485483617,0.0016845267862476748,0.002575246080350056,0.0036509795819483068,0.010037936634522616,0.013834479300322838,0.01869900655509829,0.04731837289277855,0.05318036876073357,0.06601903475077683
60,2.1073951694145463e-05,3.22171258663827e-05,4.567488506233674e-05,0.00048201434142552567,0.0006643215305799071,0.0008979125549536757,0.003754396057819589,0.004219506179578741,0.00523816836160058,0.001685159004798499,0.0025762125941260474,0.003652349828500177,0.010052397064765382,0.013854408946240234,0.018725943931746897,0.04743100477451313,0.053306953946120936,0.06617617980162485
61,2.0365353055890278e-05,3.113384486390432e-05,4.413909520064576e-05,0.00047062524801067863,0.0006486248607528378,0.0008766965680258024,0.0036701729299534634,0.004124849142062844,0.005120659468849505,0.0016857699653901757,0.0025771466094719644,0.0036536740013561964,0.010066515822205701,0.01387386769206282,0.018752244828787675,0.047541109962411746,0.053430699420382824,0.06632979958569034
62,1.9691088435572428e-05,3.0103052516303768e-05,4.267771958957925e-05,0.00045967885381143,0.000633538327586066,0.0008563052561119098,0.0035890933688753047,0.004033725109398716,0.0050075365097713076,0.0016863606980432428,0.0025780497010474534,0.003654954332943884,0.010080306187820045,0.013892873841890401,0.01877793398647103,0.047648782763478004,0.053551711173664786,0.06648002568098348
63,1.904900050493682e-05,2.91214507750262e-05,4.12860825175515e-05,0.0004491514107135728,0.0006190292009671812,0.0008366943804247454,0.0035109946376990792,0.003945951184181374,0.004898572432346285,0.0016869321680583911,0.002578923344570704,0.0036561929154194104,0.010093780730141451,0.013911444717919415,0.018803034817883774,0.04775411260260897,0.053670089709190225,0.06662698285395387
64,1.8437097585979577e-05,2.818599483187107e-05,3.9959867297059896e-05,0.00043902078475722815,0.0006050669754426295,0.0008178227090781224,0.003435724705172434,0.003861356500897718,0.004793555121154597,0.0016874852809859705,0.00257976892441566,0.003657391711438322,0.010106951353684166,0.013929596727182695,0.018827569499156118,0.047857184343764146,0.053785930404217155,0.06677078950758851
65,1.785353868835912e-05,2.7293870244705543e-05,3.8695083835336244e-05,0.0004292663239890145,0.0005916231880890066,0.0007996517709174881,0.0033631413957238687,0.0037797812706780367,0.0046922862115141625,0.001688020887146621,0.0025805877405230015,0.003658552563953382,0.010119829343403839,0.013947345422825367,0.01885155905228364,0.04795807858563586,0.053899323842337504,0.06691155809393393
66,1.7296620095073256e-05,2.6442472430113227e-05,3.748803956065107e-05,0.00041986873891555044,0.0005786712537517517,0.0007821456328246812,0.0032931116182242167,0.0037010759145132644,0.004594580013441483,0.0016885397857494733,0.002581381014695905,0.0036596772051402018,0.010132425405571304,0.01396470556043792,0.01887502342126838,0.048056871934182586,0.0540103561197729,0.06704939549433717
67,1.6764763316416328e-05,2.5629388247822e-05,3.6335313314176446e-05,0.00041080999419159254,0.0005661863157676354,0.0007652706979509459,0.003225510665161761,0.003625100275609014,0.004500262533854247,0.0016890427286489658,0.0025821498963433396,0.003660767264539627,0.010144749705397051,0.01398169114991095,0.01889798154220691,0.04815363725413744,0.054119109128041167,0.0671844033703528
68,1.6256504255388386e-05,2.4852379437157613e-05,3.5233731867503985e-05,0.0004020732103417265,0.0005541451105156842,0.0007489955226407869,0.0031602215749092803,0.0035517229026476196,0.004409170586800358,0.0016895304237766274,0.0025828954677264543,0.0036618242764956525,0.010156811901707304,0.013998315503226418,0.018920451407886132,0.04824844390138472,0.05422566081512059,0.0673166784879568
69,1.5770483447627173e-05,2.4109367696190494e-05,3.418034876904293e-05,0.000393642574458034,0.0005425258443389708,0.000733290650076575,0.0030971345506129472,0.003480820396686592,0.004321150982686322,0.0016900035382800562,0.0025836187487573397,0.003662849686958723,0.010168621178941045,0.014014591278556587,0.01894245012738843,0.04834135793790311,0.05433008542702119,0.0674463130174374
70,1.530543725607004e-05,2.339842122044051e-05,3.3172425259663794e-05,0.0003855032589407561,0.0005313080815514161,0.0007181284589059158,0.003036146429975331,0.0034122768152561422,0.004236059788513543,0.0016904627013977385,0.0025843207013939527,0.003663844859716513,0.010180186276709267,0.014030530521003129,0.018963993981155607,0.048432442330802364,0.054432453731478876,0.06757339481109281
71,1.4860189915342823e-05,2.271774254061484e-05,3.220741303000796e-05,0.0003776413474573938,0.0005204726423931854,0.00070348302531577,0.0029771602008531336,0.0033459831279471623,0.004153761652035779,0.0016909085070951988,0.0025850022336701716,0.0036648110821074133,0.010191515517132987,0.014046144700274927,0.01898509847191508,0.04852175713682796,0.05453283322531729,0.06769800766065387
72,1.4433646333664258e-05,2.2065657518409267e-05,3.1282938619607835e-05,0.0003700437673902102,0.0005100015099285207,0.0006893299971933817,0.0029200845581576497,0.003281836718418678,0.0040741291835425285,0.0016913415164852086,0.0025856642033957235,0.0036657495702660014,0.010202616830154694,0.014061444745572782,0.019005778371830883,0.04860935967357269,0.05463128832686985,0.06782023153616015
73,1.4024785571140026e-05,2.144060537635051e-05,3.039678928198827e-05,0.0003626982281246729,0.0004998777449936748,0.0006756464791679119,0.002864833498043385,0.003219740928312876,0.0039970423896672136,0.0016917622600523428,0.002586307421557014,0.003666661473944461,0.010213497776998435,0.014076441077922592,0.01902604776620592,0.04869530467851399,0.054727880554719235,0.06794014280785018
74,1.3632654922947331e-05,2.084112965237417e-05,2.954690016078483e-05,0.0003555931646036462,0.0004900854084022018,0.000662410927461285,0.0028113259458071396,0.003159604639056784,0.003922388154228513,0.0016921712397000312,0.002586932655446585,0.0036675478809492846,0.010224165571936544,0.014091143640174657,0.01904592009402976,0.048779644456888205,0.05482266869389094,0.06805781445247704
75,1.3256364544286686e-05,2.0265869982637586e-05,2.8731342640067784e-05,0.00034871768563551485,0.00048060948970220875,0.0006496030535948204,0.002759485414304246,0.0031013418879617008,0.0038500597616495163,0.0016925689306363598,0.002587540631546064,0.0036684098212284868,0.01023462710250561,0.014105561924865721,0.019065408185637605,0.04886242901931733,0.05491570895052979,0.06817331624532652
76,1.2895082561278797e-05,1.971355462722871e-05,2.7948313747885085e-05,0.00034206152650008664,0.0004714358418568898,0.0006372037361019113,0.00270923969002746,0.003044871515412237,0.003779956458972062,0.001692955783113198,0.002588132038184881,0.0036692482706409237,0.01024488894830061,0.014119705000121429,0.019084524297720663,0.04894370621001816,0.05500705509599216,0.06828671493909567
77,1.2548030618360565e-05,1.9182993663179638e-05,2.7196126505857068e-05,0.0003356150054451066,0.00046255112128717704,0.0006251949394882651,0.0026605205442930676,0.0029901168402729677,0.00371198305290091,0.001693332224031749,0.002588707527994777,0.003670064154436099,0.010254957398463965,0.014133581533760044,0.019103280145905312,0.04902352182634695,0.05509675860120035,0.0683980744306827
