pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua
MIQUETLA-744,0.022905,0.00995093557594017,0.9999999999999999,0.01297859956351632,0.0014105026483604054,2.1566475008923196,0.009950917143098509,0.012978482960647273,0.0010891211346523131,0.005684627241149266,0.008710363944532312,0.005256606436909534,0.0008007384583334582,0.002402414819281199,aceite_Mbd,2020-02-01,108.0,1850.0,DIRECCIONAL,2011-04-01,0.006283367368368111,0.9999999999999754,3.4452388537856314e-10,5e-45,0.5,10.0,PRODUCTOR,0.0006523790815661861,0.000630472933546044,0.000630472933372344,0.0012976455114026835,0.0012976455289683273,0.0012976455101940025,0.012240389287430695,0.010556105380267201,0.0,0.00575072116768635,0.013999740184141898,1060.0662227913056,0.436637284030998
MIQUETLA-3371,0.024049,0.016360845087395208,0.9999999999999999,0.004299734575189474,0.0019278284528084877,7.904175577965265,0.016360788956328517,0.004299639967273074,0.0013518519452241252,0.0019467991488734536,0.015565772340423379,0.002744293330435393,0.001215449843970294,0.001350313024927211,aceite_Mbd,2020-02-01,108.0,2239.0,VERTICAL,2011-04-01,0.019876146838875414,0.9999999999999998,6.824443739522365e-11,5e-45,0.5,10.0,PRODUCTOR,0.0033483581252801934,0.0033147783562685555,0.003314778355371338,0.0228822703106273,0.022882270324767192,0.022882270307993634,0.0404677184216172,0.059628461353448105,0.0,0.003701951455197492,0.05040579531385855,1539.8337773965561,0.08615440712760757
CASTILLO DE TEAYO-22A,0.0180290670095,0.01802890946013454,1.3325711656146453e-07,0.25304046781482664,inf,inf,0.01802812785679511,0.2937557338034686,0.0050055540518786825,0.3947230947016752,0.01802902602932454,0.2529690586814553,0.004578967545796063,0.2483210486907491,aceite_Mbd,2016-03-01,2.0,2259.7,VERTICAL,2016-01-01,0.05579890417281325,2.0414755556372728e-07,0.17064397190181407,5e-45,0.5,10.0,INACTIVO,2.3201053745519764e-05,2.3201311433287864e-05,2.648260102219969e-05,0.00027585073138199306,0.0002758507659455723,0.00029213165675893445,0.0013156163454485998,0.004269439414746,0.0,0.0037569970333704,0.0020271895812396,3347.402349184655,2.503105474340156
MIQUETLA-3134,0.035017,0.021865265155687236,0.9999999999999998,0.018203625347773856,0.0028836356640313046,1.8141587545418387,0.02186518989339221,0.018203398135544096,0.002122855391338042,0.005440053246482946,0.019634751729067153,0.009736539383313363,0.0016843114649473419,0.002452631700420161,aceite_Mbd,2019-03-01,76.0,1870.0,DIRECCIONAL,2012-12-01,0.01681316517689841,0.9999999998274309,8.561492185562344e-10,5e-45,0.5,10.0,INACTIVO,0.00270093521287037,0.002591100177948154,0.002591100177336966,0.015908673762149796,0.015908673815195555,0.015908673855610213,0.029441846033967677,0.035307709236632255,0.0,0.007036634471700603,0.03532646424007304,1289.6168965312272,0.21991949215540058
MIQUETLA-829,0.209887,0.20988699997037064,2.6913988711319423e-11,0.012225757593940548,0.026479660503878164,0.0008157825712880992,0.20988699999999985,0.013940215598804212,0.04675306611170721,0.011802749328470617,0.20988699999999996,0.01222638120569378,0.04034620902398758,0.006668031216463446,aceite_Mbd,2020-02-01,64.0,2114.0,DIRECCIONAL,2014-11-01,0.18434558712833607,5.596855248788529e-09,6.458303104009516e-18,5e-45,0.5,10.0,PRODUCTOR,1.0301052638435197,1.030103857634462,1.0611828627015212,1.4360520000875505,1.4360520000860426,1.4360520000944796,0.260395102059234,0.30970058004503487,0.0,0.01741230036927165,0.31201186540007314,2187.6015076173317,0.05138087623970119
MIQUETLA-553,0.110849,0.08311833297353406,0.8816604606427382,0.05527348302812078,0.00911935337109536,0.5547415661116083,0.08379372186733798,0.059749671119730285,0.0075222239912486714,0.012010092696205357,0.07333673088974742,0.028183608841171326,0.005410167325640826,0.0035518871523529012,aceite_Mbd,2020-02-01,62.0,2142.0,DIRECCIONAL,2015-01-01,0.1037991143467648,0.18042450572450902,0.027698626984913637,5e-45,0.5,10.0,PRODUCTOR,0.01428951003794043,0.013205032944194594,0.01322472359121534,0.0622040056426148,0.062105609996676185,0.06357611928602552,0.0665140331044626,0.09893423192636586,0.0,0.004281378140833528,0.08300307175885688,1623.189938090552,0.08013537531860711
MIQUETLA-815,0.04382,0.026489739901549115,0.5456921794642348,0.04038752211384782,0.0033763043510902087,0.6734854014019725,0.02724355541314823,0.05321320546589456,0.0030117355526402194,0.013180586251587084,0.024698867652958843,0.027575532897940496,0.002121650388855825,0.004009235034488678,aceite_Mbd,2020-02-01,61.0,2120.0,DIRECCIONAL,2015-02-01,0.05914548863582903,5.200260037989782e-11,0.014413729815018242,5e-45,0.5,10.0,PRODUCTOR,0.0019338909766780483,0.001892878663535622,0.0019200016920003465,0.03431458293508895,0.034314562848884116,0.035824975496993414,0.02175141405699211,0.07075423963166398,0.0,0.00189073251913044,0.0335437873289361,4068.1504066786465,0.08137190468624658
MIQUETLA-852,0.118363,0.06709582584959392,0.26561173389236536,0.08224332665401217,0.00865335484994415,0.35093145119424424,0.06774971462749545,0.135598064809115,0.009479978393129689,0.038270117460811,0.0645854229558933,0.06636813944617918,0.006549980259515057,0.009924240203047816,aceite_Mbd,2020-02-01,61.0,2123.0,DIRECCIONAL,2015-02-01,0.07366491742613224,0.8010578606956982,0.04872004809731074,5e-45,0.5,10.0,PRODUCTOR,0.010951312074472159,0.010754138583075987,0.011892385403663558,0.02499987620211684,0.02394756315448352,0.023998680667672016,0.031892141949372295,0.061171742147127006,0.0,0.0033110923282927813,0.04208743230722681,2662.263854390599,0.09914438099591526
MIQUETLA-502,0.08061499999999999,0.03943953815253057,0.9999999989968079,0.03380379807830769,0.006900702288750801,1.559007733720622,0.039439515156151024,0.03380373615096015,0.005305803280842589,0.012090221138308696,0.03547478905005023,0.018197773273460095,0.004042803784371416,0.004658989622766121,aceite_Mbd,2020-02-01,61.0,2129.0,DIRECCIONAL,2015-02-01,0.04503410119542322,0.9999999999999999,0.002654731938679111,5e-45,0.5,10.0,PRODUCTOR,0.00890038459535339,0.008567288935327048,0.008567288935153987,0.04013229235919389,0.040097582097329915,0.040097582032385365,0.03836840617411171,0.072859660428663,0.0,0.003197586695393491,0.050511682912222196,2026.8212938840547,0.09572299061627876
PALO BLANCO-8396,0.0243080064516,0.016750602962121535,5.682578106862721e-07,0.006113597167377891,0.0011915843002784435,4.058638427746338,0.016803204291827342,0.0069045829284677274,0.0012559582769542134,0.003484808240837623,0.016751802904711406,0.006110055552969894,0.0011676213972211347,0.00261452232051992,aceite_Mbd,2020-02-01,50.0,1671.0,DIRECCIONAL,2016-01-01,0.02206862275302063,0.9999999999987603,0.0024264598665226303,5e-45,0.5,10.0,PRODUCTOR,0.0007596881743472351,0.0007596884488220016,0.0007619633791983885,0.005024129348160329,0.005022115534865995,0.005022115533738732,0.0220911170943753,0.0318759604466274,0.0,0.004011050273549249,0.027403777168813193,1522.0368711727394,0.18898533728481257
MIQUETLA-1606,0.239337354839,0.2041888328115558,2.4064692997493807e-08,0.018004448362185257,0.023853088923370985,0.3222564343706652,0.19871608002381144,0.021588342338675216,0.028335642204811405,0.010085972275160726,0.20410234427831775,0.017980883376161095,0.023225511580852277,0.004969178664119889,aceite_Mbd,2020-02-01,51.0,2118.0,DIRECCIONAL,2015-12-01,0.16256961830070746,9.100566447296878e-08,0.005048961585319544,5e-45,0.5,10.0,PRODUCTOR,0.20921839584637236,0.20921852380730036,0.22197720636088963,0.37364958421911254,0.37364963336349977,0.3756652807628061,0.19755003542341718,0.22578929559374408,0.0,0.017724924513300693,0.23518158468904105,1209.742533446312,0.152075759655704
MIQUETLA-847,0.0927851034483,0.09278509953968207,1.6618120830028607e-08,0.011199342058924977,0.011743524907150249,0.2608850412464249,0.09278510344829835,0.01275062253064417,0.012321613644798021,0.007501855339534858,0.09278510344829999,0.011197746231923609,0.01088304219157746,0.004676166185382141,aceite_Mbd,2020-02-01,51.0,2172.0,DIRECCIONAL,2015-12-01,0.04849310731785285,0.0064918169924190056,5.3348316480759245e-20,5e-45,0.5,10.0,PRODUCTOR,0.05873152381776661,0.05873152491862655,0.060397743585048555,0.03825230333808982,0.038252302033221997,0.038252303376507625,0.10937959355408126,0.07273966097292033,0.0,0.09286360284565054,0.12150287038290139,779.1508165491271,1.231039517168429
MIQUETLA-10,0.00258641459581,0.002536523865148375,0.999999999999683,1.0149135773345996,0.00021244341433483444,0.3693597521019016,0.002536536116553535,1.014946333928686,0.00020711726875374036,0.25850050313524475,0.00256449341803481,0.9675486576841686,0.0002907593205090916,0.39295634544588387,aceite_Mbd,2018-07-01,30.0,2173.9,VERTICAL,2016-01-01,0.0762079435161502,0.9999999999999999,2.358991260048016,5e-45,0.5,10.0,INACTIVO,1.8601602108776367e-06,9.482591651406822e-07,9.482591472916046e-07,0.0005021426785849535,0.00032703735751110646,0.0003270373565564266,0.0002501578668375479,0.0038489860822422855,0.0,1.9596015346379997e-06,0.0008916555472112619,7081.945714682945,0.011098340728462322
MIQUETLA-805,0.0467907586207,0.030066598772613223,0.5762147478674452,0.032748108374710254,0.0031160061528867624,0.9457061423347053,0.030781101844881014,0.040749662677268955,0.0026365265658739724,0.009120663987500655,0.02878571462001369,0.0240710155207366,0.0020278363494877173,0.00350678923679305,aceite_Mbd,2020-02-01,50.0,2163.0,DIRECCIONAL,2016-01-01,0.036805030022996114,0.9999999999999999,2.595069832746284e-13,5e-45,0.5,10.0,PRODUCTOR,0.0015911330985195463,0.0015735639858784891,0.0015833734721773394,0.04802345318977572,0.04802345318913936,0.04802345318906321,0.0257421541001121,0.05631169643668981,0.0,0.00288696702032004,0.035127436839560405,2400.0095721248067,0.1151707715421497
MIQUETLA-1616,0.105502193548,0.09807346524561893,9.234804758229092e-09,0.015167086417492953,0.005361470609758439,0.07174170767417365,0.09871868705510375,0.019426973532253883,0.006338108372772902,0.004500908846833025,0.09806395394170897,0.015161629311682535,0.005256747613580434,0.0023789829189936555,aceite_Mbd,2020-02-01,48.0,1586.0,DIRECCIONAL,2016-03-01,0.18727203224292047,0.9999999999996498,4.526593696156822e-11,5e-45,0.5,10.0,PRODUCTOR,0.011863819500715479,0.01186382085175488,0.012743804286498748,0.6290564972390525,0.6290564995358353,0.6290564972526086,0.10236084333011398,0.3880429374812789,0.0,0.004490906492635829,0.16703466624366045,4320.74804841094,0.04377628275832058
MIQUETLA-1608,0.114626548387,0.07485468887357591,3.1618104739839517e-09,0.003654505859198263,0.008084406179014583,0.043663855575851215,0.07497516191701152,0.003949000719083361,0.008306535241893889,0.0048422763037213904,0.07485405028003152,0.003654116372340511,0.007975437522805733,0.004097050186751762,aceite_Mbd,2020-02-01,47.0,2101.0,DIRECCIONAL,2016-04-01,0.04802483326349024,3.961372183117873e-09,0.0009753169331821951,5e-45,0.5,10.0,PRODUCTOR,0.03170995268715905,0.03170995234567713,0.031713557974927635,0.022976044551348235,0.022976044206259403,0.022976882603491962,0.09497604001368604,0.0647879810365269,0.0,0.0410655264575022,0.10577403685310716,706.4526437475433,0.48984648338822045
MIQUETLA-833,0.030093716129,0.01322259091476002,0.9999999999999981,0.03764498512025661,0.0024766438439678953,1.9602526956323911,0.013222493274515502,0.037644084448096256,0.0018877695059816223,0.014821594220180905,0.01159070912315438,0.0188203773722502,0.0014521588640032752,0.006001040107223007,aceite_Mbd,2020-02-01,47.0,2095.0,DIRECCIONAL,2016-04-01,0.008301329432311112,0.9999999997698683,7.474244098098793e-09,5e-45,0.5,10.0,PRODUCTOR,0.0007972465788665556,0.0007648669329716569,0.0007648669327645384,0.003710691679057066,0.003710693021418706,0.003710691598673697,0.010942447132084804,0.01981040718178869,0.0,0.0011304078010414558,0.014244181662382912,2031.4944201218407,0.09210648635212793
MIQUETLA-1044,0.026657577419400003,0.026657355134191284,0.37231896112688295,3.055450864837391,inf,inf,0.026605006758712815,19.99999999978437,inf,inf,0.026609715511289052,1.0203174080012616,inf,inf,aceite_Mbd,2016-10-01,5.0,2090.0,DIRECCIONAL,2016-05-01,0.006842307316878862,0.5000095143633383,4.999994746017348,5e-45,0.5,10.0,INACTIVO,2.2908069899389395e-09,6.154927885601938e-14,1.3096804542312754e-08,5.951662704929456e-10,2.9543340038701027e-09,1.0966506868861423e-08,0.0008045802396787801,0.00020823123000003003,0.0,0.000201579348386961,0.0008392854446787852,268.0569924694154,0.2506966464791135
MIQUETLA-3275,0.094113,0.08928574006694245,1.0092019398175524e-08,0.09059619133411179,0.009191550284813506,0.1285669530260186,0.09185474913644331,0.16851417580126166,0.011110995866910023,0.044652839505541345,0.08928468842123041,0.09059380691647803,0.007142969593050307,0.011288355695890318,aceite_Mbd,2018-11-01,30.0,2162.0,DIRECCIONAL,2016-05-01,0.030732736411915016,9.741559680688554e-08,0.014113233396174405,5e-45,0.5,10.0,INACTIVO,0.00448865974609173,0.0044886597072804485,0.006262639813946634,0.014206842984506753,0.014206856702329376,0.014298980388102914,0.028827879276306596,0.02284791644280828,0.0,0.05634171375874469,0.03263586535010797,1261.0139916941712,3.634054937219781
MIQUETLA-849DES,0.140881709677,0.1038298660859973,2.0062019248244971e-10,0.049592744434530246,0.0086461158861853,0.004098376437130792,0.10571123573413087,0.07209933759916189,0.015186250903553702,0.02930790485975418,0.10384126456064717,0.049606546727460316,0.012062470583046455,0.012467897355456036,aceite_Mbd,2020-02-01,23.0,2124.5,DIRECCIONAL,2018-03-01,0.1389082560632476,0.9996712358535076,2.456107292594258e-17,5e-45,0.5,10.0,PRODUCTOR,0.01366622487995143,0.013666212891452428,0.014466698407202366,0.08951899974414089,0.08951899973188585,0.08951899973255069,0.046775264913399,0.104181175470429,0.0,0.0033194386033977004,0.0641387941584705,2619.525704439561,0.07959791007006747
MIQUETLA-1604DES,0.129192,0.0976043400227395,4.445210300738104e-06,0.007821970978410576,0.022147097487287933,69.96891203658156,0.09763664223736473,0.008312067538490639,0.016503183329278935,0.015869562660633465,0.09759939906834375,0.00781693009100045,0.015847936010340822,0.013455150825462637,aceite_Mbd,2020-02-01,22.0,2124.0,DIRECCIONAL,2018-04-01,0.06728248590688642,3.021256860143151e-10,7.548726279993804e-12,5e-45,0.5,10.0,PRODUCTOR,0.03265029432399013,0.032650294597874455,0.03266271013658012,0.022215765007609568,0.022215765004619997,0.0222157650180606,0.064647830600943,0.048443391154806587,0.0,0.06892389505036771,0.07272172912674411,765.1669143873751,1.1472641785736388
MIQUETLA-865DES,0.0989105666667,0.04451657776644268,1.5627119925507287e-11,7.137015997796786e-09,0.017519623145666283,0.20893176698783175,0.044516589394585755,1.7931604803550244e-10,0.01775271071942889,0.0931369713690139,0.04451658225276103,3.312159162786383e-09,0.017752710636921045,0.09313698248544879,aceite_Mbd,2019-01-01,7.0,2165.0,DIRECCIONAL,2018-06-01,0.03858755352119053,0.9999999999987795,4.12853700353378e-11,5e-45,0.5,10.0,INACTIVO,0.005294666587708328,0.005294666580759574,0.005294666581134276,0.00715653690002251,0.007156536901023571,0.007156536900013921,0.012019479551615999,0.010418641657425003,0.0,0.011933381709687899,0.0137559198278535,960.7457187198618,1.2564429613909402
MIQUETLA-827DES,0.0929294516129,0.07081690682462213,0.15434701846042442,0.05202216790169652,0.011698363426649013,2.2074277951527095,0.07229184416473637,0.07072452319637264,0.010192699506158998,0.03039951305651176,0.0703232974707839,0.04883160211014225,0.008324810114059951,0.014026772816171583,aceite_Mbd,2020-02-01,20.0,2142.0,DIRECCIONAL,2018-06-01,0.042226358992770316,4.3047142547945733e-07,0.035990952088250545,5e-45,0.5,10.0,PRODUCTOR,0.005508875473522838,0.005505590495230434,0.005597387305612736,0.0033870214398936454,0.0033870214840095118,0.00347170267180255,0.030070295377119003,0.02002160400524099,0.0,0.023360127151517102,0.03340722937799251,700.5201716289716,0.8654233996306698
MIQUETLA-1636DES,0.0506611935484,0.038638043432987226,0.9999999999999597,0.04411525431470815,0.006575507356700419,4.707319206180739,0.038638043959151866,0.044115257137657515,0.00477664177084593,0.021479634483186006,0.03680328479376918,0.029408680753209064,0.0041615083810455,0.012312167378781784,aceite_Mbd,2020-02-01,19.0,2112.0,DIRECCIONAL S,2018-07-01,0.036620016572463034,0.0038112824616869743,0.00010305902114635273,5e-45,0.5,10.0,PRODUCTOR,0.0014192948043691986,0.0013702641425643028,0.0013702641425647518,0.00771683652612288,0.007716836013067014,0.007716837101369076,0.017100825819360004,0.021951077824788,0.0,0.0183251008681041,0.020759338790157997,1363.0381499835073,1.125526575676068
MIQUETLA-1618DES,0.0475833548387,0.04019555733562599,0.36630620143846304,0.10025884569835095,0.005970509304581948,1.0205693342536077,0.041560845800407135,0.14196169443999507,0.0055098979698820875,0.04687426456358594,0.03885015245416346,0.08021280439094869,0.004197824422496689,0.016464823987500574,aceite_Mbd,2020-02-01,19.0,2098.0,DIRECCIONAL,2018-07-01,0.0755749113799752,0.9999999999999989,5.2686037048459815e-11,5e-45,0.5,10.0,PRODUCTOR,0.0010708638815166338,0.001060158579614649,0.0010910523691707002,0.008771102151339123,0.008771102140853833,0.00877110213709481,0.012975922781246098,0.04761219731482501,0.0,0.0064894666864068005,0.020911289000383606,4551.86684924724,0.7503810684351366
MIQUETLA-1614DES,0.0536394516129,0.031892042350406456,4.442483052585823e-05,0.07910728916360613,0.009081501579208158,2.220351262236288,0.03139943789618674,0.10943806006893689,0.00849189880680195,0.08156871210160874,0.031892024789701386,0.07910588710004295,0.006792638755417377,0.033450388686559335,aceite_Mbd,2020-02-01,18.0,2077.0,DIRECCIONAL,2018-08-01,0.013812422354219908,0.9999999999999999,4.765939820086442e-12,5e-45,0.5,10.0,PRODUCTOR,0.0027132742544253336,0.0027132782153872323,0.002852316422816099,0.0008333411045354911,0.00083334110144898,0.000833341121850538,0.010480249127824201,0.008287453708411769,0.0,0.0131579082416748,0.011861491412559494,1118.3270209571738,1.5466968940705847
