pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua
MIQUETLA-3371,0.024049,0.01636084508782197,0.9999999999999999,0.0042997345756977425,0.0019278284311176235,7.9041750356904945,0.01636078895583344,0.004299639966444084,0.0013518519451997154,0.0019467991487862432,0.015565870045728378,0.002744423637202922,0.0012154535644846717,0.0013503142423092593,0.0159453172414,2020-02-01,108.0,2239.0,VERTICAL,2011-04-01,0.01987615032273811,8.422714151679056e-05,2.0240633160370542e-11,5e-45,0.5,10.0,PRODUCTOR,0.003348358125772513,0.0033147783562685607,0.00331477835537133,0.02288227030728796,0.022882270312468388,0.022882270308893466,0.0404677184216172,0.059628461353448105,0.0,0.003701951455197492,0.05040579531385855,1539.8337773965561,0.08615440712760757
CASTILLO DE TEAYO-22A,0.0180290670095,0.018028965562114304,7.876579370809034e-08,0.2529617036727367,inf,inf,0.01802812785670098,0.2937557341706701,0.005005554051866619,0.39472309462155875,0.018028723095107897,0.2529828871536413,0.004579040336892133,0.2483327077083667,0.008275720281020001,2016-03-01,2.0,2259.7,VERTICAL,2016-01-01,0.05579622619659987,1.1249994610904707e-07,0.17058739191633682,5e-45,0.5,10.0,INACTIVO,2.3201711468431624e-05,2.320118519210459e-05,2.6482601022359548e-05,0.00027585073141766245,0.0002758507350200603,0.00029213165676903537,0.0013156163454485998,0.004269439414746,0.0,0.0037569970333704,0.0020271895812396,3347.402349184655,2.503105474340156
MIQUETLA-3134,0.035017,0.021865265155035608,0.9999999999999998,0.018203625346009923,0.002883635668085566,1.8141587355258786,0.02186518989299845,0.018203398134290453,0.002122855391243351,0.005440053245945063,0.019634564790689292,0.009736194730798921,0.0016843025116221782,0.0024526200711554526,0.0141771870968,2019-03-01,76.0,1870.0,DIRECCIONAL,2012-12-01,0.016813159730855343,1.5965915376670026e-05,1.105919848756402e-09,5e-45,0.5,10.0,INACTIVO,0.002700935212770376,0.0025911001779481487,0.002591100177336963,0.015908673736058285,0.015908673840106045,0.015908673878805554,0.029441846033967677,0.035307709236632255,0.0,0.007036634471700603,0.03532646424007304,1289.6168965312272,0.21991949215540058
MIQUETLA-829,0.209887,0.2098869999668287,9.347028852847572e-08,0.012225368485931873,0.041807182796841216,1.8913416066710471,0.20988699999999985,0.01394021560022422,0.04675306605749204,0.011802749323738124,0.20988699999998098,0.012225966532320023,0.04034599598383401,0.00666793072890113,0.0158510689655,2020-02-01,64.0,2114.0,DIRECCIONAL,2014-11-01,0.18434556335632987,5.529022852722047e-08,4.7923613046378284e-11,5e-45,0.5,10.0,PRODUCTOR,1.030105263966804,1.030105268240953,1.0611828627015187,1.4360520000860437,1.436051999474656,1.4360520000890198,0.260395102059234,0.30970058004503487,0.0,0.01741230036927165,0.31201186540007314,2187.6015076173317,0.05138087623970119
MIQUETLA-553,0.110849,0.08311833328266065,0.8816605043488687,0.05527348469911088,0.009119353513527988,0.5547415724854581,0.08379372187678458,0.059749671133289356,0.007522223994487907,0.012010092704144205,0.07333608720413426,0.028183037373080692,0.005410135198184451,0.0035518539183155527,0.018511555172400003,2020-02-01,62.0,2142.0,DIRECCIONAL,2015-01-01,0.10379904567702285,0.180394576660509,0.027698267318260757,5e-45,0.5,10.0,PRODUCTOR,0.01428951004003684,0.013205032944195196,0.013224723591215367,0.06220400564261739,0.062105610014565646,0.06357611927983606,0.0665140331044626,0.09893423192636586,0.0,0.004281378140833528,0.08300307175885688,1623.189938090552,0.08013537531860711
MIQUETLA-815,0.04382,0.026489740412390123,0.5456924001995596,0.04038752783690339,0.003376304470112552,0.6734854190307782,0.02724355541005814,0.053213205449517714,0.0030117355525590235,0.0131805862494969,0.024698817021791167,0.02757540657342852,0.00212164741632541,0.004009227352879121,0.006432603448279999,2020-02-01,61.0,2120.0,DIRECCIONAL,2015-02-01,0.059136235911233216,9.869963878416856e-11,0.014406818116631564,5e-45,0.5,10.0,PRODUCTOR,0.0019338909766801315,0.0018928786635282017,0.0019200016920003428,0.0343145829349198,0.03431456305117531,0.03582497549639655,0.02175141405699211,0.07075423963166398,0.0,0.00189073251913044,0.0335437873289361,4068.1504066786465,0.08137190468624658
MIQUETLA-852,0.118363,0.06709582676021494,0.2656117696776851,0.08224333069723774,0.008653354957284342,0.35093145773779216,0.06774971458213573,0.13559806464539348,0.009479978401457183,0.03827011746848898,0.06458452569697017,0.06636615783865048,0.00654989862585341,0.009923960212920987,0.00487655172414,2020-02-01,61.0,2123.0,DIRECCIONAL,2015-02-01,0.07366006800063064,0.800655556935185,0.04870290578570827,5e-45,0.5,10.0,PRODUCTOR,0.010951312076270762,0.010754138583088461,0.011892385403662503,0.024999876204071896,0.02394756337899581,0.023998680667995004,0.031892141949372295,0.061171742147127006,0.0,0.0033110923282927813,0.04208743230722681,2662.263854390599,0.09914438099591526
MIQUETLA-502,0.08061499999999999,0.03943953816479151,0.999999998996822,0.0338037981095049,0.006900702426548248,1.5590077521783825,0.039439515136351286,0.03380373609728682,0.005305803277954467,0.012090221124351316,0.03547453898166418,0.018197400965728753,0.004042786126088591,0.0046589665394436664,0.0176423827586,2020-02-01,61.0,2129.0,DIRECCIONAL,2015-02-01,0.045034158728907286,0.9999999999999999,0.0026547824539390878,5e-45,0.5,10.0,PRODUCTOR,0.008900384593426739,0.00856728893532705,0.008567288935153981,0.04013229235791049,0.04009758210137817,0.04009758204035389,0.03836840617411171,0.072859660428663,0.0,0.003197586695393491,0.050511682912222196,2026.8212938840547,0.09572299061627876
PALO BLANCO-8396,0.0243080064516,0.01675182443970314,4.649305727210057e-05,0.006110147067956792,0.0016801641702880693,10.659944323685517,0.016803204291904315,0.006904582928704647,0.0012559582768953905,0.0034848082406767865,0.016751811098610864,0.0061100776212174145,0.0011676216872055793,0.002614522512302446,0.0145877689655,2020-02-01,50.0,1671.0,DIRECCIONAL,2016-01-01,0.02206857430610089,0.9999999999997271,0.002426361066792957,5e-45,0.5,10.0,PRODUCTOR,0.0007596881743505617,0.0007596882817732193,0.0007619633791983885,0.005024129348223702,0.00502211553441178,0.0050221155341736755,0.0220911170943753,0.0318759604466274,0.0,0.004011050273549249,0.027403777168813193,1522.0368711727394,0.18898533728481257
MIQUETLA-1606,0.239337354839,0.20407775314879378,1.0538284458222877e-10,0.017974364119217184,0.015347153595351095,0.0021658415934837326,0.19871607995465873,0.021588342309011174,0.028335642213823543,0.010085972268398342,0.20410199841796559,0.01798079110394963,0.023225488084700992,0.004969174597369346,0.0505199655172,2020-02-01,51.0,2118.0,DIRECCIONAL,2015-12-01,0.16256967740730957,3.2153792548885368e-12,0.005048018314185624,5e-45,0.5,10.0,PRODUCTOR,0.20921839582827143,0.20921834015617227,0.2219772063608793,1.526582817711525,0.3736458698166805,0.3756652807256624,0.19755003542341718,0.22578929559374408,0.0,0.017724924513300693,0.23518158468904105,1209.742533446312,0.152075759655704
MIQUETLA-847,0.0927851034483,0.09278509953966321,2.4472659536185498e-08,0.01119854334965112,0.01121779429760622,0.377620788265768,0.09278510344829835,0.01275062253062504,0.01232161364446998,0.007501855338293225,0.09278510344829999,0.011197748667391073,0.010883042477318207,0.0046761664931529515,0.0164269344828,2020-02-01,51.0,2172.0,DIRECCIONAL,2015-12-01,0.04849310674145039,0.9999999975817795,1.7786084636123528e-10,5e-45,0.5,10.0,PRODUCTOR,0.0587315238177663,0.0587315246790763,0.06039774358504857,0.03825230513538743,0.03825230203701074,0.03825230386841757,0.10937959355408126,0.07273966097292033,0.0,0.09286360284565054,0.12150287038290139,779.1508165491271,1.231039517168429
MIQUETLA-10,0.00258641459581,0.002536523867672091,0.999999999999683,1.0149135851558693,0.00021244341432952057,0.3693597502623394,0.002536536114197216,1.014946326605319,0.00020711726874850694,0.25850049981761364,0.002563877466121273,0.9730151163864306,0.0002907625253565821,0.3974063194708999,0.000192887702263,2018-07-01,30.0,2173.9,VERTICAL,2016-01-01,0.07620976947535901,0.9999999999999999,2.3590709521721918,5e-45,0.5,10.0,INACTIVO,1.8601875809345783e-06,9.482591651363024e-07,9.482591472954708e-07,0.000602860395619339,0.00032703735367824085,0.00032703735366126593,0.0002501578668375479,0.0038489860822422855,0.0,1.9596015346379997e-06,0.0008916555472112619,7081.945714682945,0.011098340728462322
MIQUETLA-805,0.0467907586207,0.03006659892161622,0.576214848063053,0.03274810995689883,0.0031160063968224865,0.945706229599211,0.030781101847496384,0.04074966268657209,0.00263652656703924,0.009120663992319306,0.028785699776423614,0.02407098222413614,0.0020278357300509402,0.0035067880080319313,0.0108904551724,2020-02-01,50.0,2163.0,DIRECCIONAL,2016-01-01,0.03680503012440402,0.9999999999999999,1.0750873418307066e-13,5e-45,0.5,10.0,PRODUCTOR,0.0015911330985188216,0.0015735639858764487,0.0015833734721773399,0.04802345319064129,0.04802345318909285,0.04802345318906066,0.0257421541001121,0.05631169643668981,0.0,0.00288696702032004,0.035127436839560405,2400.0095721248067,0.1151707715421497
MIQUETLA-1616,0.105502193548,0.09807890163800907,1.300600006509653e-08,0.015170176788628108,0.005312451719286048,0.09527548673706418,0.09871868704871078,0.019426973527082687,0.006338108370495128,0.004500908844695642,0.09806385020026513,0.015161570903075176,0.005256744618141746,0.002378981971767549,0.0461879310345,2020-02-01,48.0,1586.0,DIRECCIONAL,2016-03-01,0.18727203225144318,0.9999999999998543,1.50591775773797e-11,5e-45,0.5,10.0,PRODUCTOR,0.011863819501097323,0.011863822977629467,0.01274380428649877,0.6290564972329273,0.6290564980104498,0.6290564973088577,0.10236084333011398,0.3880429374812789,0.0,0.004490906492635829,0.16703466624366045,4320.74804841094,0.04377628275832058
MIQUETLA-1608,0.114626548387,0.07485429030442252,4.5525485911443516e-07,0.0036542805945559455,0.008073208502403255,4.316758253478606,0.07497516191232632,0.0039490007169881635,0.008306535240250858,0.004842276302672796,0.07485404970594882,0.0036541160214210336,0.007975437492565445,0.004097050183121893,0.0606982413793,2020-02-01,47.0,2101.0,DIRECCIONAL,2016-04-01,0.04802483941313015,6.786162101527036e-05,0.0009753271256017242,5e-45,0.5,10.0,PRODUCTOR,0.03170995268715907,0.03170995268363095,0.031713557974927635,0.02297604455113077,0.022976044611238894,0.022976882603639767,0.09497604001368604,0.0647879810365269,0.0,0.0410655264575022,0.10577403685310716,706.4526437475433,0.48984648338822045
MIQUETLA-833,0.030093716129,0.01322259091345387,0.9999999999999981,0.03764498510583912,0.00247664380564276,1.960252625542041,0.013222493268068673,0.03764408438830705,0.0018877695036731575,0.014821594196388527,0.011590502871225275,0.01881929738729762,0.0014521444652764502,0.006000986709362595,0.00656213448276,2020-02-01,47.0,2095.0,DIRECCIONAL,2016-04-01,0.008301329311094254,0.9999999998978272,8.383242478630983e-09,5e-45,0.5,10.0,PRODUCTOR,0.0007972465787925465,0.0007648669329716528,0.000764866932764528,0.003710691572857633,0.00371069322594949,0.0037106916240657374,0.010942447132084804,0.01981040718178869,0.0,0.0011304078010414558,0.014244181662382912,2031.4944201218407,0.09210648635212793
MIQUETLA-1044,0.026657577419400003,0.026657355134191478,0.37231896188145763,3.0554508724951863,inf,inf,0.026605006758712815,19.99999999978437,inf,inf,0.026605511838502738,10.0,inf,inf,0.000161763903226,2016-10-01,5.0,2090.0,DIRECCIONAL,2016-05-01,0.006896159187289123,0.3482939606257538,2.6516854972719184,5e-45,0.5,10.0,INACTIVO,2.887838510108032e-08,6.15492784022811e-14,1.3096804542312754e-08,4.916552920440157e-09,1.3744994908548453e-11,2.9029990000531845e-09,0.0008045802396787801,0.00020823123000003003,0.0,0.000201579348386961,0.0008392854446787852,268.0569924694154,0.2506966464791135
MIQUETLA-3275,0.094113,0.08928391973658534,1.4253888366368827e-06,0.09059284830362171,0.008800561953841672,0.3640554482273328,0.09185474916369846,0.16851417593965504,0.011110995871534178,0.044652839570101625,0.08928468591965398,0.0905938030826119,0.007142969489457189,0.0112883554448107,0.00125569733333,2018-11-01,30.0,2162.0,DIRECCIONAL,2016-05-01,0.030733565723913885,6.954586990569155e-10,0.014067425709473409,5e-45,0.5,10.0,INACTIVO,0.004488659746091811,0.004488660280417493,0.006262639813947003,0.014206842047854152,0.014206851552602609,0.01429898040151594,0.028827879276306596,0.02284791644280828,0.0,0.05634171375874469,0.03263586535010797,1261.0139916941712,3.634054937219781
MIQUETLA-849DES,0.140881709677,0.10382986399364945,2.0064472531914502e-10,0.04959265230877114,0.008491143228233229,0.004336235683534817,0.10571123574546464,0.0720993376245911,0.015186250903527149,0.029307904876500812,0.10384137019450128,0.049606688345196534,0.012062477735646617,0.01246790577999369,0.0340336793103,2020-02-01,23.0,2124.5,DIRECCIONAL,2018-03-01,0.1389082338700464,4.733935728973293e-07,1.7561063931133113e-16,5e-45,0.5,10.0,PRODUCTOR,0.013666224879749233,0.013666212876795841,0.01446669840720247,0.08951899973188004,0.08951899973187359,0.08951899973321875,0.046775264913399,0.104181175470429,0.0,0.0033194386033977004,0.0641387941584705,2619.525704439561,0.07959791007006747
MIQUETLA-1604DES,0.129192,0.09757537004290728,2.525211935693741e-11,0.007792716966819763,0.008736131035305923,0.0005315504353963456,0.09763664222360979,0.008312067524109304,0.016503183316994303,0.01586956264694992,0.09759927192791558,0.007816802036451714,0.015847925591700552,0.01345514873660315,0.0552511724138,2020-02-01,22.0,2124.0,DIRECCIONAL,2018-04-01,0.06728248771241209,0.9999911569675382,6.308636094404265e-18,5e-45,0.5,10.0,PRODUCTOR,0.03265029432409495,0.03265014578911782,0.032662710136580085,0.022215765004686708,0.02221576500461992,0.022215765012159674,0.064647830600943,0.048443391154806587,0.0,0.06892389505036771,0.07272172912674411,765.1669143873751,1.1472641785736388
MIQUETLA-865DES,0.0989105666667,0.04451657777727188,0.9999999997054858,7.439934289819461e-09,0.020495377387022055,31083013.67953068,0.04451658939315505,1.793155658235631e-10,0.017752710735942298,0.09313697148408616,0.04451659001520732,7.56589641185865e-11,0.017752710551594407,0.09313696523765994,0.0290695387097,2019-01-01,7.0,2165.0,DIRECCIONAL,2018-06-01,0.03858755056886691,0.0013252245820100095,6.687071262274307e-11,5e-45,0.5,10.0,INACTIVO,0.005294666580916769,0.005294666596370294,0.005294666581134274,0.007156536900129821,0.007156536901652373,0.007156536900021785,0.012019479551615999,0.010418641657425003,0.0,0.011933381709687899,0.0137559198278535,960.7457187198618,1.2564429613909402
MIQUETLA-827DES,0.0929294516129,0.0708169019345447,0.15434567373359642,0.05202213758472548,0.011698355555420929,2.2074273635657713,0.07229184419349352,0.0707245232926156,0.010192699504901669,0.03039951307194286,0.07032327142142684,0.04883154588558906,0.008324808333697335,0.014026769613087773,0.0333920310345,2020-02-01,20.0,2142.0,DIRECCIONAL,2018-06-01,0.04220547871571254,1.062282013001988e-08,0.03592398977138141,5e-45,0.5,10.0,PRODUCTOR,0.005508875473529158,0.005505590495304036,0.00559738730561278,0.0033870214398762943,0.0033870247810608295,0.003471702671168526,0.030070295377119003,0.02002160400524099,0.0,0.023360127151517102,0.03340722937799251,700.5201716289716,0.8654233996306698
MIQUETLA-1636DES,0.0506611935484,0.0386380434269243,0.9999999999999597,0.044115254278065764,0.0065755080609329955,4.707318915553272,0.03863804393325798,0.044115256998704146,0.0047766417663616875,0.021479634446350836,0.03680314278086961,0.0294081514371373,0.004161500014345916,0.012312147721384163,0.0284668965517,2020-02-01,19.0,2112.0,DIRECCIONAL S,2018-07-01,0.03662079068181314,0.2127318985386658,0.0001053595306983565,5e-45,0.5,10.0,PRODUCTOR,0.0014192948043001588,0.001370264142564297,0.001370264142564729,0.007716836047345207,0.007716836221597952,0.007716837128871739,0.017100825819360004,0.021951077824788,0.0,0.0183251008681041,0.020759338790157997,1363.0381499835073,1.125526575676068
MIQUETLA-1618DES,0.0475833548387,0.04019555709559565,0.366306099119803,0.10025884019748732,0.005970508802160764,1.020569185374089,0.04156084582657649,0.14196169469562064,0.005509897978049025,0.04687426465950098,0.03885016227462568,0.08021285664728665,0.004197825119071006,0.016464828356859147,0.012035437931,2020-02-01,19.0,2098.0,DIRECCIONAL,2018-07-01,0.07557491349364777,0.9999999999999991,2.101548094977966e-11,5e-45,0.5,10.0,PRODUCTOR,0.0010708638815154665,0.0010601585796119332,0.0010910523691707282,0.008771102136325145,0.008771102138129021,0.008771102138026517,0.012975922781246098,0.04761219731482501,0.0,0.0064894666864068005,0.020911289000383606,4551.86684924724,0.7503810684351366
MIQUETLA-1614DES,0.0536394516129,0.031891953342472565,3.645172263714539e-08,0.07910679502034723,0.007920346652849498,0.9285397374429272,0.03139943790444984,0.10943806015760257,0.008491898810392737,0.08156871212868053,0.03189191417157123,0.07910514637564443,0.006792623540702457,0.03345026779268459,0.00912792413793,2020-02-01,18.0,2077.0,DIRECCIONAL,2018-08-01,0.013812422304282214,8.729804047646894e-06,4.352719945213356e-12,5e-45,0.5,10.0,PRODUCTOR,0.002713274254385434,0.0027132742545910656,0.0028523164228159955,0.0008333411284187516,0.0008333411014441815,0.0008333411165623926,0.010480249127824201,0.008287453708411769,0.0,0.0131579082416748,0.011861491412559494,1118.3270209571738,1.5466968940705847
