pozo,Qi_hist,ultima_produccion,ultima_fecha,mes_max,profundidad_total,trayectoria,first_oil,estado_actual,dias_perforacion,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
FURBERO-131,0.000346706,0.000346706,2019-11-01,0.0,2173.0,DIRECCIONAL,2019-11-01,INACTIVO,,1.040118e-05,2.57043e-05,0.0,2.6087010000000004e-06,1.468523e-05,2471.2869116773286,0.25080817753370294,BAJA
FURBERO-3395,0.0230172866667,0.0152507172414,2020-02-01,9.0,2450.0,DIRECCIONAL,2019-05-01,PRODUCTOR,,0.0050645885688555,0.037059720728604,0.0,0.0008965880791764001,0.0112412086902895,7345.312573843342,0.17703148804151134,MEDIA
COAPECHACA-395,0.073538,0.0074979517241400015,2020-02-01,99.0,2043.0,DIRECCIONAL,2011-12-01,PRODUCTOR,,0.026825324868081903,0.07633698736498648,0.0,0.041629383434127865,0.039548156095579656,3411.360387127567,1.99739988213486,MEDIA
COAPECHACA-391,0.026849,0.00111743419355,2017-03-01,64.0,2090.0,DIRECCIONAL,2011-12-01,INACTIVO,,0.026701585141018502,0.043779055032489606,0.0,0.008142750884090092,0.033998094313100094,1758.2955874587474,0.4117535596635039,MEDIA
COAPECHACA-136,0.021103,0.010900483333299998,2019-09-01,94.0,2072.0,DIRECCIONAL,2011-12-01,INACTIVO,,0.014962367168667603,0.062146743402783006,0.0,0.0008921043695438103,0.02532015773579811,5183.178786221237,0.05816715402499397,MEDIA
TAJIN-141,0.0258813741935,0.00145015225806,2019-01-01,10.0,1860.0,DIRECCIONAL,2018-03-01,INACTIVO,,0.004964365887094801,0.012555559780647301,0.0,0.0062420580293595,0.00705695918386935,2358.621181254766,1.2117222456586823,MEDIA
TAJIN-1912,0.0169452096774,0.0169452096774,2018-05-01,2.0,1710.0,DIRECCIONAL,2018-03-01,INACTIVO,,0.0013877468387100004,0.005377254387095999,0.0,0.0013922314612890001,0.002283955903226,3907.2860935692347,1.0032315906124927,MEDIA
TAJIN-173,0.018938766666700003,0.0107394709677,2018-05-01,2.0,1720.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.001368157129032,0.011005643225817,0.0,0.0013725784548360002,0.0032024310000014996,8194.835163516362,1.0032315650178256,MEDIA
TAJIN-1712,0.0208821612903,0.0208821612903,2018-05-01,2.0,1726.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.001584208229031,0.003092492483874,0.0,0.001721771648388,0.0020996236430099995,1991.8449983761923,1.086834160167936,MEDIA
TAJIN-1711,0.021131676666700003,0.0109002419355,2018-05-01,2.0,1696.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.0013508662032270002,0.007166939612904001,0.0,0.0013552316774190002,0.0025453561387109996,5579.302375146719,1.003231591141659,MEDIA
TAJIN-144,0.0242238967742,0.0186999137931,2020-02-01,23.0,1980.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.011081327443515301,0.016385363275341302,0.0,0.012578789169375602,0.013812221322738847,1493.4942559709523,1.0998691416036588,MEDIA
CORRALILLO-7830,0.0204339354839,0.0204339354839,2018-05-01,2.0,1760.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.001602713499999,0.007217345064512999,0.0,0.0016078927161270002,0.0028056043440845,4569.909272759218,1.0032315302203325,MEDIA
FURBERO-1045,0.000976682258065,0.00061869,2020-02-01,7.0,2380.0,DIRECCIONAL,2019-07-01,INACTIVO,,9.775637161289999e-05,0.00010331497896569999,0.0,1.306451612904e-05,0.00011497553477384999,1143.4480403034183,0.11165443851489573,BAJA
COAPECHACA-30,0.036429,0.016081827586199998,2020-02-01,98.0,1875.0,DIRECCIONAL,2012-01-01,PRODUCTOR,,0.03766109653957171,0.030404283161346298,0.0,0.009137609316262832,0.04272847706646276,1299.0721003657704,0.28518381820170635,MEDIA
COAPECHACA-1361,0.014834,0.006512103448279999,2020-02-01,98.0,2126.0,DIRECCIONAL,2012-01-01,PRODUCTOR,,0.031988660114798395,0.067561084490721,0.0,0.006146599957909411,0.043248840863251904,2616.5109908013733,0.18766767151137279,MEDIA
TAJIN-193,0.0200950290323,0.0200950290323,2018-05-01,2.0,1723.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.001503218383872,0.01196052877419,0.0,0.001633749425805,0.003496639846237,8142.6725976324815,1.086834410277815,MEDIA
TAJIN-172,0.0194371516129,0.0194371516129,2018-05-01,2.0,1847.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.0014916327419339998,0.008601763161291,0.0,0.0014964531,0.0029252599354825,5885.12529535265,1.0032316064130866,MEDIA
FURBERO-2199,0.015948462069,0.015948462069,2020-02-01,4.0,2338.0,DIRECCIONAL,2019-10-01,PRODUCTOR,,0.0020877932749719,0.0037757474592852,0.0,0.0005235563870967,0.0027170845181861,1746.809691464117,0.25071769427752183,MEDIA
FURBERO-555,0.017684783871,0.0139549034483,2020-02-01,6.0,2178.0,DIRECCIONAL,2019-08-01,PRODUCTOR,,0.0026395699389344398,0.0080752866350364,0.0,2.9496764516130002e-05,0.003985451044773839,3009.8015141648807,0.14407502151442136,MEDIA
COAPECHACA-1540,0.02825,0.0115758741935,2018-08-01,79.0,2210.0,DIRECCIONAL,2012-02-01,INACTIVO,,0.04119030695522069,0.08086375305038701,0.0,0.00945553376739354,0.054667599130285204,2594.2450965928397,0.2466762841929545,MEDIA
COAPECHACA-23,0.125405,0.0181413758621,2020-02-01,97.0,1945.0,DIRECCIONAL,2012-02-01,PRODUCTOR,,0.11429242457511869,0.19635866314417857,0.0,0.03346915870772061,0.14701886843248174,1693.6533973622747,0.39218832065734593,ALTA
COAPECHACA-1087,0.115338,0.028571462069,2020-02-01,97.0,2155.0,DIRECCIONAL,2012-02-01,PRODUCTOR,,0.06440586247476253,0.03231567815622348,0.0,0.004905903238492518,0.06979180883413315,870.9048470572308,0.11410142141531161,MEDIA
TAJIN-162,0.0332923566667,0.0190762862069,2020-02-01,23.0,1838.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.012955959513823829,0.0269650746464832,0.0,0.010037871205171231,0.017450138621571028,2360.240298021373,0.8115988223133599,MEDIA
TAJIN-161,0.0072572,0.000791681666667,2019-04-01,13.0,1843.0,DIRECCIONAL,2018-03-01,INACTIVO,,0.00106155969917091,0.00168401400599061,0.0,0.00036529509282491997,0.0013422287001693452,1589.925159124253,0.34411203602290336,BAJA
FURBERO-2235,0.01658,0.00017013972413799998,2020-02-01,21.0,2290.0,DIRECCIONAL,2018-05-01,INACTIVO,,0.0083578375676274,0.03514176499610616,0.0,0.0062134061663185495,0.01421479840031176,4101.911154565386,0.7412314181875768,MEDIA
COAPECHACA-2870,0.027693,0.0115480034483,2020-02-01,96.0,1977.0,VERTICAL,2012-03-01,PRODUCTOR,,0.051935258538994215,0.12230730881887024,0.0,0.028118089783063554,0.07231981000880591,2849.2590591693443,0.4199699495683164,MEDIA
COAPECHACA-5950,0.209334,0.0189436517241,2020-02-01,96.0,2111.0,DIRECCIONAL,2012-03-01,PRODUCTOR,,0.09587072765390967,0.15523443736943185,0.0,0.012108011826046296,0.12174313388214834,2309.2074325181497,0.19971385242310769,ALTA
TAJIN-123,0.00031278234482800003,0.00031278234482800003,2020-02-01,2.0,1942.0,DIRECCIONAL,2019-12-01,INACTIVO,,2.684317711905e-05,9.722629154625001e-05,0.0,2.045606229141e-05,4.3047559043425e-05,3616.553165617546,0.7688583856856273,BAJA
FURBERO-1190,0.0200352548387,0.014652648275899996,2020-02-01,11.0,2223.0,DIRECCIONAL,2019-03-01,PRODUCTOR,,0.006034638980532,0.020421807719696997,0.0,0.0025946200518356995,0.0094382736004815,3432.321009669158,0.4299550811649017,MEDIA
FURBERO-1150,0.0267308225806,0.0143536137931,2020-02-01,11.0,2048.0,DIRECCIONAL,2019-03-01,PRODUCTOR,,0.006558336536366999,0.020584982536149002,0.0,0.0016448988870969,0.009989166959058502,3268.636300097762,0.25081026708089826,MEDIA
FURBERO-2102,0.000202737896552,0.000202737896552,2020-02-01,1.0,2430.0,DIRECCIONAL,2020-01-01,INACTIVO,,1.17718778643e-05,1.9718689655159996e-05,0.0,4.207885428252001e-06,1.5058326140160001e-05,1675.0674686288469,0.3574523518472088,BAJA
FURBERO-2163,0.0206269193548,0.0152507172414,2020-02-01,9.0,2386.0,DIRECCIONAL,2019-05-01,PRODUCTOR,,0.004981651820466,0.0061397625047760005,0.0,0.0008392110475635002,0.006004945571261999,1200.428290152588,0.16919635029741154,MEDIA
FURBERO-2167,0.0202683612903,0.0139549034483,2020-02-01,6.0,2418.0,DIRECCIONAL,2019-08-01,PRODUCTOR,,0.0031023774518330995,0.0037351883631803998,0.0,0.0013338049191321,0.0037249088456965,1223.745804476501,0.42993701822118174,MEDIA
FURBERO-2189,0.00200831033333,0.00200831033333,2019-09-01,2.0,2360.0,DIRECCIONAL,2019-07-01,INACTIVO,,0.00011883675516123,0.0013461160193541002,0.0,4.40953151613e-05,0.00034318942505358,11131.68107609849,0.3710579960229053,BAJA
FURBERO-2206,0.016314987096799998,0.014467037931,2020-02-01,20.0,2271.0,DIRECCIONAL,2018-06-01,PRODUCTOR,,0.0100724585877048,0.030379761073689004,0.0,0.0064506435375816,0.015135752099986303,3123.5170317557154,0.6590822373605333,MEDIA
FURBERO-2228,0.018325067741900004,0.00017185844827599995,2020-02-01,20.0,2284.0,DIRECCIONAL,2018-06-01,PRODUCTOR,,0.00774024901289574,0.02642914176684816,0.0,0.00729804114160065,0.0121451059740371,3285.3920938711317,0.9592070740567091,MEDIA
FURBERO-2169,0.0192199967742,0.0149516862069,2020-02-01,9.0,2341.0,DIRECCIONAL,2019-05-01,PRODUCTOR,,0.0047352301507238995,0.010976159144603998,0.0,0.0013972372417131002,0.0065645900081579,2319.7341490086565,0.2910454130078298,MEDIA
FURBERO-3375,0.00784088387097,0.00321541612903,2019-12-01,18.0,2498.0,DIRECCIONAL,2018-06-01,INACTIVO,,0.0019776660175112397,0.0034828964576031,0.0,0.0011394558329490298,0.0025581487604450903,1746.1254734865088,0.5722541660875835,BAJA
FURBERO-177,0.000321541612903,0.000321541612903,2019-10-01,0.0,2137.0,DIRECCIONAL,2019-10-01,PRODUCTOR,,9.64624838709e-06,9.5307e-06,0.0,0.0,1.1234698387089998e-05,988.0214169847995,0.0,BAJA
COAPECHACA-498,0.0433,0.000313503064516,2019-12-01,93.0,2119.0,DIRECCIONAL,2012-04-01,INACTIVO,13.0,0.03373280039348409,0.050499936555056725,0.0,0.008530088244231787,0.042149456485993546,2058.983370954578,0.4258234196158342,MEDIA
COAPECHACA-45,0.054879,0.0014700654838699998,2016-01-01,46.0,2308.0,DIRECCIONAL,2012-04-01,INACTIVO,19.0,0.0172054819645161,0.2632584103741935,0.0,0.006370799903225697,0.06108188369354834,32059.403628656,0.7160257741665834,MEDIA
COAPECHACA-170,0.12628599999999998,0.0127783258065,2017-01-01,58.0,2014.0,DIRECCIONAL,2012-04-01,INACTIVO,,0.040851135058064994,0.05537048865806009,0.0,0.024922489672581,0.05007954983440835,1194.4837190404705,0.5982701053370454,ALTA
COAPECHACA-550,0.147764,0.0331016482759,2020-02-01,95.0,2083.0,DIRECCIONAL,2012-04-01,INACTIVO,,0.0649063262546181,0.3739598060954438,0.0,0.0221835543945483,0.12723296060385872,4749.819989809345,0.41447424854729675,ALTA
COAPECHACA-5770,0.06458,0.0214840206897,2020-02-01,95.0,2223.0,DIRECCIONAL,2012-04-01,PRODUCTOR,,0.052973599900004685,0.129426574584249,0.0,0.009478441417762351,0.07454469566404621,3304.5054914500042,0.2059173504499343,MEDIA
COAPECHACA-5541,0.091132,0.000423598,2019-04-01,85.0,2015.0,DIRECCIONAL,2012-04-01,INACTIVO,,0.027371886042803013,0.07641085652763989,0.0,0.0191760530391484,0.040107028797409655,3876.1006782816485,1.1891790663123543,MEDIA
COAPECHACA-809,0.103646,0.00023102767741900004,2019-10-01,91.0,2445.0,DIRECCIONAL,2012-04-01,PRODUCTOR,,0.00914212983032256,0.01817981054290332,0.0,0.0013017600000000001,0.012172098254139778,1927.5412610722938,0.27516807469182336,MEDIA
COAPECHACA-100,0.127658,0.05980672413790001,2020-02-01,95.0,1906.0,DIRECCIONAL,2012-04-01,PRODUCTOR,,0.23743736775863988,0.15327027416991448,0.0,0.07433453328307035,0.26298241345362566,735.4545853887072,0.37728013535421356,ALTA
FURBERO-3397,0.00128616645161,0.000332259666667,2019-09-01,2.0,2411.0,DIRECCIONAL,2019-07-01,INACTIVO,,8.713777709660999e-05,0.0002512928122581899,0.0,1.451612903226e-05,0.00012901991247297502,2659.424506339596,0.12540392604609327,BAJA
FURBERO-1361,0.00096462483871,0.000332259666667,2019-09-01,2.0,2200.0,DIRECCIONAL,2019-07-01,INACTIVO,,4.85527835484e-05,0.0002081949229035,0.0,0.0,8.325193736564999e-05,4288.012354465495,0.0,BAJA
FURBERO-3378,0.000492450645161,0.000340991333333,2019-09-01,2.0,2265.0,DIRECCIONAL,2019-07-01,INACTIVO,,3.464950774191e-05,0.00032020930612919996,0.0,3.1286908709669996e-05,8.801772543010999e-05,8999.132343268002,0.9029507904472668,BAJA
FURBERO-2184,0.022477326666700003,0.0119549129032,2018-12-01,6.0,2302.0,DIRECCIONAL,2018-06-01,INACTIVO,,0.003573380519358,0.009791831935482002,0.0,0.0019293544806474002,0.005205352508604999,3003.573413755177,0.5398232904645613,MEDIA
COAPECHACA-5521,0.083661,0.0117263580645,2016-10-01,54.0,2120.0,DIRECCIONAL,2012-05-01,INACTIVO,,0.017880191255281497,0.02157301655159181,0.0,0.004624010093049579,0.021475694013880133,1524.056887219863,0.3361461930963918,MEDIA
COAPECHACA-5340,0.095102,0.203082344828,2020-02-01,94.0,1965.0,DIRECCIONAL,2012-05-01,INACTIVO,,0.0724844373015495,0.11268986799297058,0.0,0.023338787127093752,0.09126608196704457,3053.336164763204,0.20724360020180685,MEDIA
COAPECHACA-220,0.038853,0.017453944827599998,2020-02-01,94.0,1978.0,DIRECCIONAL,2012-05-01,INACTIVO,,0.0862287641063427,0.17260921833377338,0.0,0.023959813979169298,0.11499696716197158,2113.6181740812826,0.3918129643396735,MEDIA
COAPECHACA-43,0.032345,0.0139870612903,2019-03-01,83.0,2023.0,DIRECCIONAL,2012-05-01,INACTIVO,,0.03562690436308499,0.04754439502258492,0.0,0.028546091116709683,0.043550970200182476,1474.98466571383,0.8984717795859019,MEDIA
COAPECHACA-5730,0.048072,0.0217735064516,2019-12-01,92.0,2030.0,DIRECCIONAL,2012-05-01,PRODUCTOR,,0.04903017770400091,0.03295967861176798,0.0,0.0032783347371797868,0.054523457472628885,1039.2710981549726,0.10194170410194318,MEDIA
COAPECHACA-5750,0.060680999999999985,0.028175158620700008,2020-02-01,94.0,2098.0,DIRECCIONAL,2012-05-01,PRODUCTOR,,0.05891302999360204,0.14397141268361252,0.0,0.0041013881346259485,0.08290826544087074,3028.2637923795696,0.10499712939473177,MEDIA
COAPECHACA-889,0.139297,0.000797423,2019-11-01,91.0,2467.0,DIRECCIONAL,2012-05-01,INACTIVO,,0.023309310700092296,0.035847020299175,0.0,0.00802922589251376,0.029283814083288135,2482.7386109204067,0.46443938852099464,ALTA
COAPECHACA-1375,0.071763,0.0055080266666700005,2016-04-01,48.0,2067.0,DIRECCIONAL,2012-05-01,INACTIVO,,0.023859263008010098,0.03469365129254699,0.0,0.0024497622868185896,0.029641538223434603,1679.062896864527,0.12207471530415451,MEDIA
COAPECHACA-1085,0.085347,0.026383706896599995,2020-02-01,94.0,2013.0,DIRECCIONAL,2012-05-01,PRODUCTOR,,0.039820295462327196,0.07607779891619612,0.0,0.009701052781005621,0.052499928615026545,2602.1140721357424,0.5710930087206991,MEDIA
COAPECHACA-1562,0.028756,0.0192680517241,2020-02-01,94.0,2122.0,DIRECCIONAL,2012-05-01,INACTIVO,,0.019866084944075487,0.012855157713098099,0.0,0.006833702931759534,0.022008611229591843,802.2613269052714,0.2927100999915045,MEDIA
TAJIN-6682,0.0391918666667,0.0134049586207,2020-02-01,23.0,2407.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.010351278436040398,0.016954160665517998,0.0,0.004025927654839801,0.013176971880293402,1701.2653089884986,0.3559851103520754,MEDIA
TAJIN-668,0.0343493666667,0.000175295689655,2020-02-01,23.0,2412.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.01054623430470228,0.01432536568471386,0.0,0.003519994663000595,0.012933795252154589,1524.5799537119424,0.3070320156091036,MEDIA
TAJIN-646,0.0221724580645,0.0007309713333330001,2019-11-01,9.0,2396.0,DIRECCIONAL,2019-02-01,PRODUCTOR,,0.0010832165291700298,0.0027109470447006,0.0,0.00040629454679718004,0.0015350410366201301,2255.9694675282312,0.26136811459415166,MEDIA
TAJIN-6461,0.000643083225806,0.000643083225806,2019-12-01,1.0,2453.0,DIRECCIONAL,2019-11-01,INACTIVO,,3.573935677419e-05,0.0001458959600001,0.0,2.4794893225829998e-05,6.0055350107540005e-05,4136.216114430932,0.7165926442714061,BAJA
FURBERO-256,0.0173888066667,0.000549836129032,2020-01-01,4.0,2215.0,DIRECCIONAL,2019-09-01,PRODUCTOR,,0.00151147423871196,0.0032938573870968,0.0,0.000168341056128987,0.00206045046989476,2231.5308870579993,0.11139804070365573,MEDIA
FURBERO-179,0.00334743225806,0.000835847142857,2019-02-01,8.0,2100.0,DIRECCIONAL,2018-06-01,INACTIVO,,0.0008276099336399102,0.00043881979748829,0.0,0.00082984457534562,0.0009007465665546251,530.2246792375181,1.002639776221771,BAJA
FURBERO-2144,0.017848543333299997,0.017848543333299997,2018-09-01,1.0,2328.0,DIRECCIONAL,2018-08-01,INACTIVO,,0.0010346487516119998,0.0020935532258040002,0.0,0.0001815621999999,0.0013835742892459998,2025.6823570986896,0.16953969913159964,MEDIA
COAPECHACA-5511,0.026742,0.066231862069,2020-02-01,93.0,2238.0,DIRECCIONAL,2012-06-01,PRODUCTOR,,0.04905923383551121,0.047520964987138495,0.0,0.011796607454404542,0.05697939466670095,1274.0523598342083,0.23982687266499145,MEDIA
COAPECHACA-420,0.024671,0.01428982,2019-06-01,85.0,1998.0,DIRECCIONAL,2012-06-01,INACTIVO,,0.029044028555388294,0.09657891936119609,0.0,0.009196637726499002,0.04514051511558766,3672.9417424889725,0.43985496690826514,MEDIA
COAPECHACA-516,0.053176,0.18783062069000006,2020-02-01,93.0,1927.0,DIRECCIONAL,2012-06-01,PRODUCTOR,,0.046051593745254804,0.0853189251750213,0.0,0.024818368438498,0.06027141460775838,3594.4634430408205,0.22533600379416427,MEDIA
COAPECHACA-1395,0.07019299999999999,0.000549793225806,2018-12-01,79.0,1984.0,DIRECCIONAL,2012-06-01,INACTIVO,,0.01546641471905898,0.015774387916471178,0.0,0.0006613841524124822,0.01809547937180417,1581.5055115430123,0.05181888837566148,MEDIA
COAPECHACA-1393,0.045323,0.025390400000000004,2020-02-01,93.0,1998.0,DIRECCIONAL,2012-06-01,INACTIVO,,0.01082492885419356,0.00690427983804225,0.0,0.0013775806151947053,0.011975642160533935,789.0585596538571,0.18300212574699912,MEDIA
TAJIN-613,0.120434966667,0.07774875862069999,2020-02-01,23.0,2376.0,DIRECCIONAL,2018-03-01,PRODUCTOR,15.0,0.04836117162036901,0.035315760680600106,0.0,0.019367465878110602,0.05424713173380236,759.7843265772188,0.40489227716326326,MEDIA
FURBERO-293,0.0002658078,0.0002658078,2019-11-01,0.0,2367.0,DIRECCIONAL,2019-11-01,INACTIVO,,7.974234e-06,1.9696779999990004e-05,0.0,0.0,1.1257030666665e-05,2470.0529229503427,0.0,BAJA
FURBERO-1132,0.00169291612903,0.000178732689655,2020-02-01,9.0,2378.0,DIRECCIONAL,2019-05-01,INACTIVO,,7.088410601216998e-05,0.00010803651159075001,0.0,3.829172502558599e-05,8.889019127729499e-05,1794.4839709397559,0.5402022476636592,BAJA
COAPECHACA-5,0.044118,0.00774979666667,2019-04-01,82.0,1921.0,DIRECCIONAL,2012-07-01,INACTIVO,,0.009292183316357401,0.0134966710013868,0.0,0.0043623764510106,0.011541628483255198,1117.5061520310949,1.0434949671300018,MEDIA
COAPECHACA-371,0.042171,0.011137,2013-06-01,11.0,2055.0,DIRECCIONAL,2012-07-01,INACTIVO,,0.008906520000000001,0.00507516,0.0,0.005674499999999999,0.009752379999999998,543.3291313292888,0.48340482441117216,MEDIA
COAPECHACA-267,0.056321,0.00579759677419,2019-05-01,83.0,2033.0,DIRECCIONAL,2012-07-01,INACTIVO,,0.03044274900322559,0.05556520522580399,0.0,0.0037016012863870813,0.039703616540859576,2520.8141228970853,0.15136244192747791,MEDIA
TAJIN-2456,0.00025723335483900003,0.00025723335483900003,2019-12-01,0.0,2102.0,DIRECCIONAL,2019-12-01,INACTIVO,,7.717000645170001e-06,3.33574548387e-05,0.0,5.161256129040001e-06,1.327657645162e-05,4322.593242178634,0.6688163402280369,BAJA
TAJIN-166,0.00212646233333,0.00212646233333,2019-11-01,0.0,2030.0,DIRECCIONAL,2019-11-01,INACTIVO,,6.379386999989999e-05,0.0001969677999999,0.0,0.0,9.662183666655e-05,3087.566250490976,0.0,BAJA
TAJIN-153,0.0184403766667,0.0134564935484,2018-05-01,2.0,1770.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.0013140377193569999,0.008038146064515,0.0,0.001318284067743,0.0026537287301095,6284.82712875513,1.003231492941359,MEDIA
TAJIN-132,0.000488420666667,0.000488420666667,2018-04-01,1.0,1923.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,2.275545161292e-05,0.00012644139032250002,0.0,9.78385222581e-06,4.3829016666669994e-05,5629.0798014022475,0.42995637589136965,BAJA
FURBERO-271,0.019318751612900004,0.002392269,2019-06-01,11.0,2486.0,DIRECCIONAL,2018-07-01,INACTIVO,,0.0047484059430384015,0.020494266402302997,0.0,0.0,0.008164117010088902,4442.114471499919,0.0,MEDIA
FURBERO-2162,0.008099632258060001,0.000643083225806,2019-12-01,5.0,2468.0,DIRECCIONAL,2019-07-01,PRODUCTOR,,0.00076824145483878,0.0009332461135479,0.0,0.00063059271612915,0.0009237824737634299,1301.1207032373454,0.8208258027259973,BAJA
FURBERO-2164,0.000494852258065,0.0001729743,2019-09-01,2.0,2566.0,DIRECCIONAL,2019-07-01,INACTIVO,,2.9858529e-05,0.0005965963548387,0.0,4.887400400001e-05,0.00012929125480645,21479.69079683501,1.6368524699503213,BAJA
COAPECHACA-85,0.0266,0.00944877741935,2016-03-01,44.0,1998.0,DIRECCIONAL,2012-08-01,INACTIVO,,0.008618193116794499,0.014645207486097,0.0,0.0020125564037820004,0.011059061031143999,2310.373171271561,0.2718690255922836,MEDIA
COAPECHACA-177,0.025144,0.00407662068966,2020-02-01,91.0,2233.0,DIRECCIONAL,2012-08-01,PRODUCTOR,,0.038154559596358814,0.19369686676847095,0.0,0.012785415578448598,0.07043737072443726,5614.848545345056,0.5806263107480303,MEDIA
COAPECHACA-195,0.022329,0.0173239206897,2020-02-01,91.0,2302.0,DIRECCIONAL,2012-08-01,PRODUCTOR,,0.019863418392808804,0.0507777019013589,0.0,0.00520546515710859,0.02832636870970195,2895.671606369036,0.4437964062666338,MEDIA
COAPECHACA-2490,0.078595,0.0119250413793,2020-02-01,91.0,2090.0,DIRECCIONAL,2012-08-01,PRODUCTOR,,0.07892362834811371,0.335796002607483,0.0,0.010086824500418728,0.13488962878269423,6666.239939014715,0.15083195613207329,MEDIA
TAJIN-1922,0.016995348387100002,0.016048116129,2018-05-01,2.0,1782.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.001373707635483,0.008615710129035,0.0,0.001617824103225,0.0028096593236554995,6367.05279480663,1.1777062682917878,MEDIA
TAJIN-1680,0.034571483871,0.0148519068966,2020-02-01,23.0,1920.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.0058251966201264,0.015782678962182,0.0,0.0016394917041924002,0.008455643113823401,3718.9942334228467,0.29087807883173983,MEDIA
TAJIN-1721,0.019374026666700003,0.0095771,2018-05-01,2.0,1760.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.0013733833806450003,0.01106130870969,0.0,0.002519825032257,0.00321693483226,8501.26640336668,1.8374030655022533,MEDIA
TAJIN-296,0.0177027645161,0.0177027645161,2018-05-01,2.0,1765.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.001495721496774,0.008756438354838,0.0,0.00162560142903,0.002955127889247,5881.974541508988,1.0868343005317924,MEDIA
COAPECHACA-5710,0.037179,0.0102261666667,2019-09-01,85.0,2086.0,DIRECCIONAL,2012-09-01,INACTIVO,,0.04486593026544571,0.09131909123181395,0.0,0.0122095178456028,0.06008577880408134,2385.7060064679918,0.3097223923262277,MEDIA
COAPECHACA-592,0.054348,0.0040418,2020-02-01,90.0,2052.0,DIRECCIONAL,2012-09-01,PRODUCTOR,,0.0534228620419314,0.09004958056178998,0.0,0.01073548637486352,0.06843112546889643,2060.17573688243,0.21992207698262253,MEDIA
COAPECHACA-2850,0.035967,0.00139914193548,2019-03-01,79.0,1998.0,DIRECCIONAL,2012-09-01,INACTIVO,,0.039066318779706705,0.16199662360239092,0.0,0.009719155654098362,0.06606575604677184,4448.959677089206,0.24281137221880644,MEDIA
COAPECHACA-3005,0.154774,0.00404211034483,2020-02-01,90.0,2512.0,DIRECCIONAL,2012-09-01,PRODUCTOR,,0.0275779964064678,0.12783164217661439,0.0,0.00689463136473978,0.04888327010257019,9586.081130320292,0.2831548159159016,ALTA
COAPECHACA-3019,0.214647,0.017942017241400002,2020-02-01,90.0,2215.0,DIRECCIONAL,2012-09-01,PRODUCTOR,,0.08302042697449792,0.21178498620069783,0.0,0.015857128722989913,0.11831792467461423,2939.112654202462,0.0993286650126467,ALTA
COAPECHACA-3039,0.066726,0.017092348275899998,2020-02-01,90.0,1904.0,DIRECCIONAL,2012-09-01,INACTIVO,,0.027268518039111296,0.052016649710525734,0.0,0.013486404746588578,0.035937959657532256,2662.231064546737,0.8145363817272249,MEDIA
COAPECHACA-3057,0.063746,0.000514466774194,2019-10-01,86.0,2291.0,DIRECCIONAL,2012-09-01,PRODUCTOR,,0.03825821047354633,0.05064049384792531,0.0,0.012640268831979598,0.04669829278153388,2157.4677953607734,0.3745076164556839,MEDIA
TAJIN-195,0.017094726666700002,0.00705846774194,2018-05-01,2.0,1682.0,DIRECCIONAL,2018-03-01,PRODUCTOR,,0.0010552448967762,0.0019909752999990003,0.0,0.0011018655161289,0.0013870741134427,1937.6715902517599,1.0441799879015927,MEDIA
TAJIN-1860,0.00032760790000000003,0.00032760790000000003,2019-11-01,0.0,2008.0,DIRECCIONAL,2019-11-01,INACTIVO,,9.828237e-06,1.871193999999e-05,0.0,7.140005000010001e-06,1.2946893666665e-05,1903.8958869215305,0.726478716377108,BAJA
TAJIN-4127,0.0327183548387,0.00808853870968,2019-08-01,40.0,2325.0,DIRECCIONAL,2016-05-01,INACTIVO,,0.0193158735278772,0.031077918264288896,0.0,0.0039647220388464004,0.024495526571925344,2785.613718046348,0.2390403242440824,MEDIA
TAJIN-4129,0.0257538645161,0.00346782666667,2019-04-01,36.0,2237.0,DIRECCIONAL,2016-05-01,INACTIVO,,0.014828077458300299,0.0578571786285783,0.0,0.0023410165069584,0.024470940563063356,3865.1795836860756,0.12263334652985397,MEDIA
TAJIN-4147,0.027405212903200003,0.00159966967742,2019-12-01,44.0,2370.0,DIRECCIONAL,2016-05-01,INACTIVO,,0.015362151335487897,0.04966381430002802,0.0,0.00139026970552971,0.0236394537188259,3336.8905562645828,0.10998825906184724,MEDIA
