pozo,Qi_hist,Qi_hyp,b,di_hyp,error_Qi_hyp,error_di_hyp,Qi_harm,di_harm,error_Qi_harm,error_di_harm,Qi_exp,di_exp,error_Qi_exp,error_di_exp,hidrocarburo_principal,ultima_produccion,mes_max,profundidad_total,trayectoria,first_oil,Qi_gas,b_gas,di_gas,Qi_condensado,b_condensado,di_condensado,estado_actual,RSS_exponencial,RSS_hiperbolica,RSS_harmonica,RSS_gas_exponencial,RSS_gas_hiperbolica,RSS_gas_harmonica,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
COAPECHACA-891,0.310807,0.21196814347012058,0.6249035311979263,0.06059126665893907,0.011363661180771414,0.11163614721168265,0.23044236255233744,0.09622973047264557,0.012072378934167023,0.009560958027922048,0.1766032359369471,0.029162723327097247,0.007241887477779363,0.0017415670040987548,0.011961347216299998,2020-02-01,195.0,2152.0,DIRECCIONAL,2004-02-01,0.10031317190420597,0.9999999999999992,0.019146057178735507,5e-45,0.5,10.0,PRODUCTOR,0.08848013261717202,0.07705923983299617,0.08164959172171399,0.11889311998497502,0.10602455181022809,0.10602455180929851,0.19647361206570826,0.24295300188795602,0.0,0.0078394620658446,0.2369657790470343,2258.220006329861,0.09058810598103172,ALTA
COAPECHACA-892,0.475405,0.47540499999999997,0.893604247566603,0.2036074629506441,0.018301902660769562,0.07108541644265189,0.47540499999999997,0.22528671269116593,0.017225018123413496,0.015512494740615598,0.44547663069974436,0.09993897373149037,0.019192261833964795,0.006407615420189308,0.00693234542216,2016-01-01,145.0,2147.0,DIRECCIONAL,2004-02-01,0.42672060556369457,0.9999999999999999,0.15753452945677662,5e-45,0.5,10.0,INACTIVO,0.1573534284730509,0.06830974444890149,0.06971421757867376,0.4646146971808775,0.28335114044465437,0.2833511404446555,0.2269827403626649,0.3027317133508259,0.0,0.020866125880810188,0.2774380259211358,2167.9616552954108,0.16266252102496576,ALTA
COAPECHACA-547,0.293389,0.14132528308772616,0.22088250678028787,0.028500914936691792,0.01616853435719767,0.3448196630895649,0.14870699734490098,0.05047544655258432,0.017977870552332402,0.012483118660180295,0.1370599445280658,0.02399388698185497,0.011692464367751561,0.0030807830824114446,0.00314542309066,2016-03-01,146.0,2155.0,DIRECCIONAL,2004-03-01,0.05950383872375011,0.9999999999999999,7.444438738826109e-17,5e-45,0.5,10.0,INACTIVO,0.1464473610751664,0.14563933725672837,0.1537585141619749,0.8924970617585892,0.8924970617585902,0.8924970617595621,0.14880046788982076,0.20707335882834002,0.0,0.021153979089129003,0.18331269436121084,2458.902378155106,0.33773115918843116,ALTA
COAPECHACA-541,0.419148,0.29410452143123644,0.9012649633078464,0.13423851874307333,0.018445598107557238,0.13878496375531446,0.29948169388752494,0.15052962126108746,0.016830699606887982,0.016500303076573138,0.21636697166135688,0.04200929634396746,0.011802677636523633,0.0034841998550846384,0.000201,2013-02-01,109.0,2020.0,DIRECCIONAL,2004-03-01,0.1593095436859756,0.9999999999999999,6.915812053338363e-19,5e-45,0.5,10.0,INACTIVO,0.08956383667736643,0.06003135703834543,0.06039482152552463,0.7949681967375535,0.7949681967375536,0.7949681967375535,0.16240719000000006,0.4922664900000001,0.0,0.009843599999999996,0.24445160500000004,13465.787652007732,0.08853480572161769,ALTA
COAPECHACA-523,0.24047800000000005,0.21888065793097006,0.9999999999999998,0.10880774897028649,0.009031537210997411,0.08221978336040338,0.21888087983036705,0.10880799939488786,0.007857648740752933,0.007432277900377567,0.14228667580611007,0.025810768134914598,0.006366507596413249,0.0017289469529183528,0.0148621691027,2020-02-01,194.0,2059.0,DIRECCIONAL,2004-03-01,0.10285414670808876,0.5375466253220692,0.007146527273510609,5e-45,0.5,10.0,PRODUCTOR,0.06787791180234559,0.028416569191517853,0.028416569192390183,0.19885141401159528,0.19848560123469483,0.1987161153390274,0.18823251014593229,0.31865848210248915,0.0,0.016002600181688406,0.24134225716301375,2395.0947743265865,0.11634076816999155,ALTA
COAPECHACA-527,0.484315,0.2356313995267528,4.983054798844427e-07,0.042401142077911035,0.028012918771187088,0.25686243223495525,0.22962691505272448,0.08353486024981042,0.03360765095007849,0.02193837810657385,0.23563156365340218,0.04240121818758875,0.02249308963902124,0.0054187572738671475,0.00318133153312,2019-04-01,183.0,2167.0,DIRECCIONAL,2004-04-01,0.06275854562197039,0.9999999999999999,0.002399791858120933,5e-45,0.5,10.0,INACTIVO,0.3344185579842196,0.33441855807190257,0.3867982843688962,0.244654133220512,0.24391108685536728,0.24391108661188637,0.16011617526705602,0.23317099641115782,0.0,0.011676823773810902,0.19897800800224894,4442.051954698938,0.06666663841176033,ALTA
COAPECHACA-599,0.201862,0.20186199999999976,7.836163784841276e-12,0.016108885911931495,0.010357267502906787,8.561788886381918e-05,0.20186199999999999,0.028597395627937706,0.01882416609479811,0.00567775057727415,0.20186199999999999,0.01610748269878673,0.011580472167222937,0.0014109620994855368,0.00907068825342,2020-02-01,193.0,2035.0,DIRECCIONAL,2004-04-01,0.051041503693080914,6.278198088087352e-12,1.097792091048694e-16,5e-45,0.5,10.0,PRODUCTOR,0.3531923508291211,0.35318994429691575,0.4753480461573146,0.4663659736009868,0.4663659736009402,0.4663659736009402,0.3343108080575266,0.26490540419792685,0.0,0.03364763523900799,0.3784617087571813,3257.5073798481303,0.28519610970950526,ALTA
COAPECHACA-567,0.149891,0.1498909999999989,0.06985170351918331,0.02566548064548664,0.017569978679829644,0.28997387233454763,0.1498909999999998,0.048905434150835946,0.020837440970262286,0.013271113792400879,0.14989099999999847,0.02458092619750682,0.014019360483552908,0.0033222354712604944,0.012958122493700002,2020-02-01,193.0,2243.0,DIRECCIONAL,2004-04-01,0.06627677997273908,4.4583195557557076e-07,4.853852916195084e-16,5e-45,0.5,10.0,PRODUCTOR,0.3927269188223577,0.39252562797962354,0.4193436366496779,0.4264522618070521,0.4264522618070519,0.42645226180705187,0.19297179135441128,0.3777776468252375,0.0,0.03450669556918447,0.2559347324919509,4013.0508535951217,0.236671213918626,ALTA
COAPECHACA-585,0.2778,0.20270343674867763,0.7372555373446055,0.07174944763603051,0.010577129671362638,0.10674318273489918,0.2103133890734996,0.09472315292953483,0.010386123781308865,0.008852750988746534,0.16453237690495384,0.031221393663913483,0.007058238727033835,0.001959416455531541,0.0116423781244,2020-02-01,192.0,2147.0,DIRECCIONAL,2004-05-01,0.11339118097839095,5.6073308865451534e-08,0.005139436826670803,5e-45,0.5,10.0,PRODUCTOR,0.0767861944372933,0.056882394951614755,0.05943282675653314,0.5534716714281378,0.5534716729996534,0.5653659249466245,0.18567189188908065,0.39709973341992305,0.0,0.02926854329140336,0.251855180792401,3207.6777082522053,0.23501094626685787,ALTA
COAPECHACA-517,0.491619,0.39628906686909965,0.6680691849946641,0.10505069768518237,0.01928631002831846,0.09101050940298126,0.41076173302706864,0.14838470484375121,0.020204769550743337,0.013698434730207956,0.346231194094727,0.05550402451610771,0.014863783870349352,0.0034902614542990647,0.00907068825342,2020-02-01,191.0,2068.0,DIRECCIONAL,2004-06-01,0.13448756944919782,3.516439117500174e-10,0.0021522988942918497,5e-45,0.5,10.0,PRODUCTOR,0.20104338281631937,0.1476319654866883,0.1620792437332747,3.109243747232258,3.109243755280356,3.1139316723436057,0.25757612928266255,0.6081009915756447,0.0,0.024526546603772303,0.3589262945452699,5269.71048695113,0.2673741920906904,ALTA
COAPECHACA-515,0.17611400000000002,0.09856052806419502,1.1832393091747192e-08,0.012562117552520648,0.007126765599705575,0.1136154410441925,0.11913986137249935,0.03183413588531908,0.01190172041251941,0.006228559556741254,0.09856041855501627,0.012561825491579328,0.006871094855395936,0.0013079357054863528,0.014046708907700002,2020-02-01,191.0,2065.0,DIRECCIONAL,2004-06-01,0.04705660848075811,0.9999999999999999,9.204881407003196e-11,5e-45,0.5,10.0,PRODUCTOR,0.12379885560980232,0.1237988556661241,0.1283084693431178,0.38186346906097657,0.3818634690669645,0.3818634690617923,0.18798259457843725,0.244223796817272,0.0,0.04001411151966596,0.22868656071464927,2292.8170749805863,0.31482976509241334,ALTA
COAPECHACA-507,0.529358,0.4310805948079582,0.44702754226969776,0.05879370138055156,0.02396957347943147,0.12545258451285346,0.45804325352854425,0.09938872390349482,0.027673605645902447,0.011533559172064738,0.39343651407326696,0.03863438445071109,0.017481583361971056,0.0025146550645572963,0.0128909443779,2020-02-01,191.0,2245.0,DIRECCIONAL,2004-06-01,0.11567383221742465,0.6143433758550068,0.009221667379932828,5e-45,0.5,10.0,PRODUCTOR,0.31880947289633615,0.2859792747847258,0.3330804501175286,0.7885928616836455,0.7857579387392212,0.7865187982435853,0.34425383736566006,0.3054112924278509,0.0,0.03591252137717368,0.3951557194369686,2161.4240094909437,0.41762507381322356,ALTA
COAPECHACA-505,0.220143,0.15536564671343298,0.5252063243275295,0.04144375418459922,0.011978882780428404,0.14952749845714924,0.16608661589004423,0.06614413499542177,0.012806913071259352,0.008984926274908905,0.045077002149859796,10.0,0.04681120712379377,0.0,0.0139549040407,2020-02-01,191.0,2198.0,DIRECCIONAL,2004-06-01,0.07297941031787328,0.9970071567544022,1.4779115831781227e-21,5e-45,0.5,10.0,PRODUCTOR,0.39004946200483626,0.06481343282030258,0.07003944881316918,2.021726580985905,1.0639423717330216,1.0639423717328707,0.16725217278211543,0.39408865946508004,0.0,0.02987019538336746,0.23293361602629523,5883.456878502085,0.3650424654915788,ALTA
COAPECHACA-893,0.268027,0.15708265391531756,1.0240854085901728e-08,0.021416214437156127,0.013950670030400897,0.12124397489644223,0.1908671883788807,0.061024746185766615,0.023255843570743485,0.014363100725757603,0.15708392236768634,0.02141731366425959,0.013550208471004807,0.0027040309288431904,0.00996779039181,2020-02-01,191.0,2187.0,DIRECCIONAL,2004-06-01,0.15167090148021167,1.617199636627226e-08,0.008281984961096464,5e-45,0.5,10.0,PRODUCTOR,0.3976692948043162,0.397669294098652,0.4185086840472982,1.1596751629120645,1.1596751696801997,1.1828886963087206,0.21484091653675141,0.41848230277315557,0.0,0.0135526236467164,0.28458796699894423,3229.438669508427,0.10398493067924493,ALTA
COAPECHACA-525,0.239418,0.23348749542974168,0.9999999999999905,0.17372820802293348,0.009335750497588459,0.07284433559188877,0.23348753467848232,0.17372827590492304,0.008357815771985728,0.01184894534956808,0.19013637647145437,0.06592422822508925,0.009137295686941549,0.004794578085768763,0.0125456672173,2020-02-01,190.0,2046.0,DIRECCIONAL,2004-07-01,0.07340622372338267,4.805887171681095e-15,6.498034583351568e-15,5e-45,0.5,10.0,PRODUCTOR,0.057467822972997046,0.0222008625425247,0.022200862542515784,1.1233102165942541,1.1233102165942048,1.1233102165942057,0.14239229332654224,0.36336080741427884,0.0,0.0226484203532073,0.20295242789558893,4476.777806025239,0.1804405434291203,ALTA
COAPECHACA-583,0.343301,0.34330099999998875,0.9999999999999999,0.1776616023120538,0.024787036508457774,0.12849787661405554,0.34330099999999997,0.1776616028680844,0.022285161420318923,0.02191820413765569,0.225097015045794,0.043270411251925024,0.015607663143088485,0.004532391012558435,0.0111639244865,2020-02-01,190.0,1996.0,DIRECCIONAL,2004-07-01,0.07959728152943402,0.9999894400353461,2.2427440808110535e-17,5e-45,0.5,10.0,PRODUCTOR,0.2614440956060691,0.167178695230832,0.1671786952308319,0.7956319464321039,0.7956319464321024,0.7956319464321021,0.2103232789491138,0.4226615649119703,0.0,0.01584159181566542,0.2807668731011087,5018.978179127946,0.11145515426023055,ALTA
COAPECHACA-563,0.214462,0.173148383500373,0.9999999999999999,0.10304754761054397,0.008085879610644072,0.09286306407309076,0.17314838798075985,0.10304755369309444,0.006966212332256875,0.007871939848654782,0.1239512799953503,0.027878025509980545,0.004878725459675387,0.0015744116520835703,0.0169452424122,2020-02-01,190.0,1854.0,DIRECCIONAL,2004-07-01,0.14639370810364766,9.983632526954684e-07,0.004763719148419696,5e-45,0.5,10.0,PRODUCTOR,0.03904870299346494,0.024796281602104012,0.02479628160210406,1.047742974301969,1.0477429798246536,1.054310320708747,0.14601054756110943,0.5226512836082703,0.0,0.028768880763060157,0.23311909482915458,6433.780131413512,0.7569217789174226,ALTA
COAPECHACA-545,0.186868,0.18686799999895895,0.9999999999999983,0.09561081664837279,0.010382104917340066,0.11289870718884734,0.18686799999999998,0.09561082567766363,0.008941112664850247,0.008678852008990755,0.1273839639291979,0.0245085541588718,0.006141202682904417,0.0017412215457789846,0.011961347216299998,2020-02-01,190.0,1982.0,DIRECCIONAL,2004-07-01,0.07623444394680613,0.9999999999999999,2.011583145204284e-17,5e-45,0.5,10.0,PRODUCTOR,0.07005832174421846,0.04241999290697871,0.04241999290695772,1.6524433929602842,1.6524433929602844,1.652443392960284,0.17567942189664074,0.4093789640090846,0.0,0.0177117578971287,0.24390924923148855,3898.387976741459,0.1827764062039637,ALTA
COAPECHACA-564,0.477416,0.3532655016496025,0.4635267290844079,0.08587899368261201,0.017625956282323153,0.09861635920584293,0.3690529111514785,0.14358666675128176,0.020627914768197815,0.015105051730642891,0.3325071100838082,0.05910344906241565,0.01357611904838442,0.00354448443066762,0.00627970869919,2020-02-01,190.0,1953.0,DIRECCIONAL,2004-07-01,0.14561090292588824,0.9999999999999999,0.04024720017429907,5e-45,0.5,10.0,PRODUCTOR,0.15586479489954488,0.14126118824039283,0.1697105905187067,0.32064829419472046,0.31097567201846665,0.310975671543887,0.22636479160025302,0.2719054184362381,0.0,0.01210993793461704,0.271682361339626,3063.2342482313416,0.09622675982572296,ALTA
COAPECHACA-555,0.244288,0.24428799999999998,0.9999999999999999,0.11239109862956077,0.014714742912900751,0.11645431592735137,0.24428799999999998,0.11239109861805731,0.01278886419046642,0.01107649368053333,0.1744314029169518,0.0321720198401338,0.009643686450372349,0.0025929462887879953,0.0156992654784,2020-02-01,189.0,2013.0,DIRECCIONAL,2004-08-01,0.08908759147569573,0.9998241663798626,1.5476670040155365e-12,5e-45,0.5,10.0,PRODUCTOR,0.1369309018187545,0.07789697652478624,0.07789697652478624,1.5270043761927736,1.5270043762208485,1.5270043762441619,0.20902976217014566,0.4837456750935843,0.0,0.01614992246992865,0.2896540413524096,4174.584621574463,0.14736942483595866,ALTA
COAPECHACA-529,0.261446,0.26144599999999923,0.9999999999999999,0.1317653389449408,0.014216739637135808,0.11090814217197364,0.26144599999999996,0.13176533818948824,0.012441741808960575,0.01198384798508947,0.2347570699911614,0.058254009813269655,0.01241475005557835,0.0045663531251592835,0.00478453136306,2018-06-01,168.0,2131.0,DIRECCIONAL,2004-08-01,0.24606293839499663,2.088343850604156e-10,0.0054640948183850065,5e-45,0.5,10.0,INACTIVO,0.10190647752285852,0.05043065994723225,0.05043065994723217,1.7638851383221308,1.7638850253109721,1.7769813288337795,0.18480526356105142,0.7059010183716101,0.0,0.08127516478166728,0.3024554332896532,4807.81338408654,0.9643073091558605,ALTA
COAPECHACA-899,0.15745499999999998,0.1208597843043763,0.7936674020410148,0.05344370388535534,0.008750454390082332,0.18176934479118326,0.12595208259577007,0.06753747056367584,0.008101186971109049,0.008645115582208679,0.09891716104978576,0.022391145447359484,0.005052577418105868,0.0017206110020425202,0.0149516855877,2020-02-01,189.0,2085.0,DIRECCIONAL,2004-08-01,0.08022081162071956,0.9999999999999999,0.010087719736824005,5e-45,0.5,10.0,PRODUCTOR,0.04283060785720633,0.038095754889319225,0.03842773533169007,0.19717053194930745,0.18958031027347494,0.18958031019348182,0.1254364960171993,0.21756218733910077,0.0,0.007951208275554301,0.1616968605737159,2690.3621017369887,0.10359395582632923,ALTA
COAPECHACA-894,0.153052,0.1479735300592377,0.9999999999999999,0.21232346306668207,0.006719802760708626,0.08163698543231768,0.14797355065184492,0.2123235362917616,0.006105612523395261,0.016829121730302227,0.12870866546947088,0.0933492555078508,0.006725572389024629,0.0073990952704322795,0.0153110242445,2020-02-01,189.0,1924.0,DIRECCIONAL,2004-08-01,0.04848031420701261,0.31250614941154864,8.597344331848659e-23,5e-45,0.5,10.0,PRODUCTOR,0.022849305890865982,0.010244816250904249,0.010244816250905352,0.23555155857829174,0.23555155857825133,0.23555155857825136,0.08440210873303972,0.23561432704634705,0.0,0.014253693574597588,0.12367116324076435,4119.349652069887,0.2130292878742649,ALTA
COAPECHACA-875,0.223288,0.19683704684825193,0.7527711245652853,0.11009111160924255,0.013741588285737714,0.14752419231296324,0.1988889016431559,0.1415408935667521,0.013310696111239185,0.018452877595113448,0.1846683215757919,0.059233526935791994,0.010549566398633001,0.004890216218065875,0.0139427411341,2020-02-01,189.0,2065.0,DIRECCIONAL,2004-08-01,0.10729680689154861,0.9999999999999999,0.035661972665134135,5e-45,0.5,10.0,PRODUCTOR,0.0786359683197798,0.06486607327574193,0.06656019473398203,0.15330280540751695,0.14004755316410628,0.1400475531487465,0.1132254627124122,0.1675341337845871,0.0,0.036465086457043175,0.14114781834317677,2045.3361207020744,0.4419832929463237,ALTA
COAPECHACA-597,0.261446,0.24927214504176468,0.9999999999999999,0.1473643775420827,0.01408568300119028,0.11738238349254206,0.24927171553640254,0.1473637752630064,0.01252811874173023,0.014021226502090808,0.1837865342563913,0.043714770708579015,0.011330971295120057,0.003593441852766135,0.017942017689599996,2020-02-01,189.0,1955.0,DIRECCIONAL,2004-08-01,0.08321109187014997,0.999769304678047,5.514940785372033e-20,5e-45,0.5,10.0,PRODUCTOR,0.10009742735038832,0.05165058233551159,0.051650582336329035,1.2632011364554043,1.2632011364554128,1.26320113645563,0.15888200954046025,0.38942787513606913,0.0,0.0446977427883453,0.22378665539647197,5299.7674332856695,0.6303207682674928,ALTA
COAPECHACA-509,0.460576,0.3392283650069944,0.9758610791306899,0.11478195669615006,0.028765254886679123,0.186596664194404,0.34023963205738544,0.1175735625774306,0.02526539055164554,0.017509832219532052,0.2576894097436968,0.037787822962989236,0.01791168203468784,0.004250578665691414,0.00806597033364,2016-10-01,147.0,2230.0,DIRECCIONAL,2004-09-01,0.28773397775399573,3.7329847608631995e-08,0.008158062376119208,5e-45,0.5,10.0,INACTIVO,0.25113542767634334,0.18253562414906152,0.1825740572364086,1.609352169877656,1.6093522072315496,1.6367400304348179,0.2179708923502452,0.584033720591163,0.0,0.037912513134786004,0.31530984578210586,3785.129225910574,0.4769116692972825,ALTA
COAPECHACA-289,0.20987,0.20986999999999992,0.10192934591807874,0.02313699232035083,0.029991470663409216,0.3505911484682031,0.20986999999999248,0.04357043755915813,0.03445022205179691,0.0136129048339636,0.20986999999999997,0.02148321690172301,0.02267687773830954,0.003193752506399773,0.0140882696851,2020-02-01,185.0,2125.0,DIRECCIONAL,2004-12-01,0.0926842039717654,1.126339699772349e-08,0.0021926704603565943,5e-45,0.5,10.0,PRODUCTOR,0.7161239991443334,0.7152437465785801,0.7617823460911285,0.9474896366123486,0.9474896745200342,0.9499967452309328,0.23111956069097303,0.3557980056745171,0.0,0.06340758828346364,0.29041922830339273,3103.4067239467076,0.35052914403729646,ALTA
COAPECHACA-501,0.448808,0.2755916005690338,0.6984589264236416,0.10230766633006835,0.02106946749150673,0.14354350111460615,0.28734695601600707,0.14268181927520987,0.021218835845756234,0.019730253467363207,0.2341422973998683,0.0497059490630037,0.014252174975557258,0.004415883080961209,0.011961347216299998,2020-02-01,183.0,1935.0,DIRECCIONAL,2005-02-01,0.13905797354386693,0.17643208273258007,0.01132751080008467,5e-45,0.5,10.0,PRODUCTOR,0.20096611723841284,0.1754986416404021,0.18086712238059405,0.44378846597687044,0.44324740669146356,0.4515756383728116,0.18959041589914258,0.34182405795076926,0.0,0.014874780265699803,0.24656109222427056,2809.354994582725,0.15804948527392546,ALTA
COAPECHACA-522,0.417562,0.41756199999999993,0.9205348825274309,0.21613662575321493,0.017214115388165935,0.07306020861075081,0.41756199999999993,0.23456029733590805,0.01614780091614309,0.017222354781814723,0.36170558388765783,0.08709050928559815,0.015942052925585003,0.0056143468894442545,0.0139549040407,2020-02-01,182.0,1971.0,DIRECCIONAL,2005-03-01,0.13870413352079003,0.9999999999997744,0.01707284437233488,5e-45,0.5,10.0,PRODUCTOR,0.1440277661214864,0.0735650576000611,0.07419721030970117,1.7813630263030578,1.7526895996359164,1.7526895997038048,0.19771236640064926,0.34263253361507384,0.0,0.015248565000562502,0.2548177886698283,2950.41345266955,0.11353579601840878,ALTA
COAPECHACA-546,0.319765,0.26801338077493625,0.9999999999999999,0.2217171915350579,0.009203202567883427,0.05939510496339172,0.26801338178321055,0.2217171934758243,0.008370447664686774,0.013059856843887203,0.16659038613949462,0.04645583471417378,0.007761003577617425,0.0031583827779576123,0.00996779039181,2020-02-01,182.0,2137.0,DIRECCIONAL,2005-03-01,0.16424038505729455,4.024453561130488e-08,0.01229396412629728,5e-45,0.5,10.0,PRODUCTOR,0.06306837293937732,0.021063853844778706,0.021063853844781603,0.3775570544129923,0.37755705405871176,0.4046472838042078,0.1493368745907996,0.35874564416474436,0.0,0.01756510303894319,0.20912781528492358,2948.2673642295567,0.14987384037403192,ALTA
COAPECHACA-542,0.364599,0.36459899999999995,0.6352473405851067,0.17699513372499462,0.01488269530687835,0.0771046100724549,0.36459899999999995,0.24255889170138378,0.015982012888253825,0.020495309821850556,0.3645989999999953,0.11967174759403215,0.012850082262615895,0.006359110989822956,0.0124514621976,2020-02-01,182.0,2146.0,DIRECCIONAL,2005-03-01,0.1388863673107269,0.9999999999782034,0.015593916741217281,5e-45,0.5,10.0,PRODUCTOR,0.07213161908467726,0.05870118162152439,0.06788616225993753,0.9639694821317986,0.9345846237386495,0.934584623738335,0.15709385848095814,0.33845818978478415,0.0,0.011382490089764103,0.2135035567784221,3778.0574387232155,0.13688320656827985,ALTA
COAPECHACA-531,0.241447,0.15882407736310175,0.497396152550728,0.0496955073159725,0.016724066293025617,0.24077506781227098,0.17349655845920192,0.08637293792963252,0.01827354573666679,0.017418635112869448,0.14381969705502068,0.03093328255568618,0.011523467511610132,0.003579390638892017,0.0121359789697,2020-02-01,181.0,2094.0,DIRECCIONAL,2005-04-01,0.10487554448179702,1.8468274318728106e-06,3.0745579445973326e-16,5e-45,0.5,10.0,PRODUCTOR,0.1763951803637984,0.17188444560819413,0.17604943090050962,1.5256798073104092,1.525679807309489,1.525679807309489,0.14919314819123877,0.522280212966759,0.0,0.03272480829733139,0.2362398503523655,7695.395837758279,0.2603220084089203,ALTA
COAPECHACA-595,0.288492,0.22700974249791425,0.7500869520814584,0.06718298567757955,0.016180544535748066,0.15504846640831366,0.23371649048530768,0.08589993250320507,0.015428957652258896,0.01080656513874413,0.18474358364122356,0.029413030095313493,0.01018016545442417,0.0023578426868361676,0.011961347216299998,2020-02-01,181.0,1935.0,DIRECCIONAL,2005-04-01,0.048676248978922074,1.3935054131719582e-06,8.251336730428857e-15,5e-45,0.5,10.0,PRODUCTOR,0.15572191204976465,0.12721395143603234,0.13007138981378674,0.9028274795937392,0.9028274795937389,0.9028274795937408,0.21715819046442866,0.24824887097769593,0.0,0.025563763679406337,0.25853300229404474,2902.7730010312066,0.2446764410622697,ALTA
COAPECHACA-521,0.130666,0.07684979908541063,4.22275971117579e-10,0.02217237821707938,0.005636370735093065,0.005397246639135537,0.0795358896682421,0.03996732276595103,0.008747437518955549,0.00917077592714746,0.07686989288721206,0.022183803565621142,0.005488897204752136,0.002459730178215829,0.0105068471281,2020-02-01,181.0,2049.0,DIRECCIONAL,2005-04-01,0.05061448966591649,2.172033504166393e-07,3.4169298663623526e-18,5e-45,0.5,10.0,PRODUCTOR,0.021762669483006383,0.021762672386939463,0.02594034776906787,0.24046595846458751,0.2404659584645875,0.24046595846458751,0.07765189588733847,0.14576973026413503,0.0,0.021391241464111498,0.101946850931361,3074.905996830301,0.23471759030977324,ALTA
COAPECHACA-502,0.507445,0.3222647188172343,0.5689047531320425,0.11891085449789487,0.03898593521933392,0.2998576774590104,0.33218886620459104,0.17221736244951857,0.03960229602200517,0.04143641216718667,0.2816135092720819,0.06606950722626058,0.027086609818332254,0.00978760243841609,0.00040349531471,2017-07-01,149.0,1930.0,DIRECCIONAL,2005-04-01,0.14795650629469703,1.3620316044271298e-07,0.007599005911871963,5e-45,0.5,10.0,INACTIVO,0.22121434554234887,0.20530918835519305,0.21432240919053586,0.38067015198773996,0.3806701805940235,0.39118694693860717,0.13396871096724297,0.23256382386316712,0.0,0.005111581150233096,0.17272934827777084,5041.409384011333,0.045598403689890946,ALTA
COAPECHACA-533,0.6308060000000001,0.6308059999999976,0.9635618858568037,0.49738989653118965,0.018075041340701918,0.056090740144023266,0.630806,0.516173861104833,0.01744949133652049,0.029015197264303565,0.597751746559665,0.23274646377462788,0.022859803711438722,0.014084204393498107,0.000643083251085,2019-08-01,174.0,2100.0,DIRECCIONAL,2005-05-01,0.06848177232064807,0.9999999999999902,0.00902815793602257,5e-45,0.5,10.0,INACTIVO,0.12503315234112466,0.051175460924007175,0.05133852662777436,0.09681930824682078,0.09485857848365131,0.09485857848348493,0.16849514014348152,0.1852308682539823,0.0,0.014185186464065398,0.1993669515191452,2625.665072701146,0.12481598529729189,ALTA
COAPECHACA-553,0.700805,0.5960643119882828,0.9999999999999999,0.23539969785419718,0.028676218948670437,0.08415777308878863,0.5960648616722596,0.23540021554612908,0.02623388596497976,0.019881910101579515,0.4104801289248685,0.060261171833899035,0.021764576120526048,0.004903844824712233,0.0146526473619,2020-02-01,180.0,2009.0,DIRECCIONAL,2005-05-01,0.0756546831385392,2.0404874789825556e-06,9.061929082674984e-15,5e-45,0.5,10.0,PRODUCTOR,0.36055653872437954,0.18642043016620458,0.1864204301726685,1.3932217656769197,0.7357097911655966,0.7357097911655968,0.3031964469099714,0.38356924489979966,0.0,0.055024862690108825,0.36712465439327174,3340.8548599860706,0.28869466214345657,ALTA
COAPECHACA-873,0.26543,0.2615026916052711,0.9589005209397717,0.223790378981873,0.016263731021500406,0.11291771413251478,0.26204092701376913,0.2326869928027477,0.015017858389326798,0.025677310797933603,0.2517221664734934,0.12183050063969743,0.014359744023308571,0.010538083063497109,0.0109645656693,2020-02-01,180.0,2148.0,DIRECCIONAL,2005-05-01,0.11445177742377775,0.7822806818870032,0.014815214147003092,5e-45,0.5,10.0,PRODUCTOR,0.08220143488066581,0.05685887490803613,0.05692370619109664,0.3459945206221412,0.3433555536938412,0.3435379669281738,0.12553722295822994,0.25256051541939595,0.0,0.01428610766797686,0.16763064219479584,3032.910231286942,0.13013787611493022,ALTA
COAPECHACA-587,0.270461,0.18967681250274943,0.9999999999999999,0.18440799676728276,0.0200819025806695,0.25243791610040406,0.18967638333973597,0.18440697146578156,0.0177713746744321,0.03452899156569481,0.1287313785132929,0.04649892292708835,0.011981983371667603,0.006646768577704166,0.001263,2011-12-01,80.0,2097.0,DIRECCIONAL,2005-05-01,0.1569171427937645,4.4255504508037224e-07,0.0029376157409897576,5e-45,0.5,10.0,INACTIVO,0.06066386169902443,0.04217872874481979,0.04217872874534725,1.0663141671716172,1.0663143056971989,1.0685724532411922,0.08570940000000003,0.3133859699999999,0.0,0.01050018,0.13794039500000002,4615.911950520452,0.16784178704534952,ALTA
COAPECHACA-575,0.201679,0.08558713525818908,0.9999999999999999,0.043347499317461485,0.007521160128361624,0.26511814998795497,0.08558702919799072,0.04334737196590934,0.0061522567945909955,0.00629920082853871,0.06400925742053334,0.01375129748442134,0.003693216357650646,0.0012631382203667563,0.0149516855877,2020-02-01,180.0,1927.0,DIRECCIONAL,2005-05-01,0.059196854006559725,5.848680100775314e-09,2.69511692424488e-14,5e-45,0.5,10.0,PRODUCTOR,0.03694648492749142,0.033595296488225984,0.03359529648650867,0.4449408023369298,0.44494080233692984,0.4449408023369298,0.12428543036040363,0.28769671433694616,0.0,0.010870009239968635,0.17223488274989457,4440.408204949279,0.11832312908421307,ALTA
